,hour,demand,offshore_f,offshore_g,onshore,pv_g,pv_c,river,lake,methanization,ocgt,ccgt,nuclear,h2_ccgt,phs,battery1,battery4,methanation,pyrogazification,electrolysis,natural_gas,coal,hydrogen,methane,geothermal,central_gas_boiler,central_wood_boiler,uiom,CTES,phs_in,battery1_in,battery4_in,hydrogen_in,methane_in,CTES_in,phs_charge,battery1_charge,battery4_charge,hydrogen_charge,methane_charge,CTES_charge,elec_demand,CH4_demand,H2_demand,heat_elec,heat_gas,electrolysis_elec,methanation_elec,carbon_content,carbon_content_heat,date,date_only
14,14,,26.42756695263325,12.5263285758,30.880471231999998,11.252668985806096,0.0,3.6124646124,0.0,3.388628231653721,0.0,0.0,27.967273373052027,0.0,0.0,0.0,0.0,0.0,0.0,15.48786003071028,0.0,0.0,0.0,3.6229935697680595,0.0,6.055022067899837,0.0,0.0,0.0,7.462,0.0,0.0,10.92164998504818,0.0,0.0,109.95082238006414,1.4119325588762648,0.0,32541.132603509872,128530.62462392225,0.0,85.84494869330352,0.9565997335219433,4.566210045662101,17.97736285130397,0.9565997335219433,19.35982503838785,0.0,0.0,0.0,2006-01-01 14:00:00,2006-01-01
15,15,,26.509831752485805,12.6815142879,31.528268781999998,3.2257230097654777,0.0,3.46222611,0.0,3.388628231653721,0.0,0.0,27.87874617508801,0.0,0.0,0.0,0.0,0.0,0.0,15.48786003071028,0.0,0.0,0.0,4.324155749910238,0.0,6.660524274689821,0.0,0.0,0.0,0.0,0.0,0.0,10.92164998504818,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32552.05425349492,128527.00163035249,0.0,85.92648507885144,1.0522597068741377,4.566210045662101,19.775099136434367,1.0522597068741377,19.35982503838785,0.0,0.0,0.0,2006-01-01 15:00:00,2006-01-01
16,16,,26.46869935255953,12.8170285758,32.0385242976,0.0006140827322285713,0.0,3.409257432,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.675959378512832,0.0,0.0,0.0,5.259038656766476,0.0,7.4678605504097995,0.0,0.0,0.0,0.0,0.0,0.0,10.10974933285073,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32562.975903479968,128522.67747460258,0.0,85.38917451755071,1.1798063380103967,4.566210045662101,22.17208084994156,1.1798063380103967,18.34494922314104,0.0,0.0,0.0,2006-01-01 16:00:00,2006-01-01
17,17,,26.30416975285442,12.8673,32.0681773756,0.0,0.0,3.368808597,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.465035689240779,6.427642290336772,0.0,0.0,0.0,0.0,8.477030895059773,0.0,0.0,0.0,0.0,0.0,0.0,6.898825643578678,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32573.08565281282,128517.41843594582,0.0,89.27716111390345,1.3392396269307207,4.566210045662101,25.168307991825557,1.3392396269307207,14.331294611550973,0.0,0.0,0.0,2006-01-01 17:00:00,2006-01-01
18,18,,26.105363153210742,12.788614287900002,31.577553974,0.0,0.0,3.8195240076,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15383573226404,0.0,0.0,0.0,7.36252519719301,0.0,9.28436717077975,0.0,0.0,0.0,0.0,0.0,0.0,0.5876256866019389,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32579.9844784564,128517.41843594582,0.0,96.84876075738069,1.46678625806698,4.566210045662101,27.565289705332752,1.46678625806698,6.442294665330049,0.0,0.0,0.0,2006-01-01 18:00:00,2006-01-01
19,19,,25.844857953677653,12.5634857121,30.8617214412,0.0,0.0,4.5187107504,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2139247623745177,6.1939215636227125,0.0,1.352285283287583,0.0,0.0,8.275196826129777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32580.572104143004,128510.05591074862,0.0,98.77136990440309,1.3073529691466559,4.566210045662101,24.569062563448757,1.3073529691466559,4.017405952968147,0.0,0.0,0.0,2006-01-01 19:00:00,2006-01-01
20,20,,25.543220354218285,12.3099428637,29.6667855384,0.0,0.0,4.794147876,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3097184276795932,0.0,0.0,1.2564916179825076,5.259038656766476,0.0,7.4678605504097995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32579.219818859718,128510.05591074862,0.0,97.17694859771879,1.1798063380103967,4.566210045662101,22.17208084994156,1.1798063380103967,4.137148034599491,0.0,0.0,0.0,2006-01-01 20:00:00,2006-01-01
21,21,,25.125040954967798,11.9646,28.6325756664,0.0,0.0,4.7431053054,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18701198841693,0.0,0.0,0.0,4.557876476624298,0.0,6.862358343619816,0.0,0.0,0.0,0.0,0.0,0.0,0.6208019427548294,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32577.963327241734,128504.79687209186,0.0,92.98155694124664,1.0841463646582024,4.566210045662101,20.374344564811164,1.0841463646582024,6.483764985521161,0.0,0.0,0.0,2006-01-01 21:00:00,2006-01-01
22,22,,24.665729155791034,11.507785712100002,27.8104838296,0.0,0.0,4.7392530906,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.889890832303152,4.324155749910238,0.0,0.0,0.0,0.0,6.660524274689821,0.0,0.0,0.0,0.0,0.0,0.0,2.3236807866410514,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32578.584129184488,128500.23899561523,0.0,89.1108882477121,1.0522597068741377,4.566210045662101,19.775099136434367,1.0522597068741377,8.61236354037894,0.0,0.0,0.0,2006-01-01 22:00:00,2006-01-01
23,23,,24.13100795674943,10.956985712100002,26.622440049999998,0.0,0.0,4.628500321200001,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4326781878759167,0.0,0.0,3.133531857786184,6.427642290336772,0.0,8.477030895059773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32580.90780997113,128500.23899561523,0.0,93.54808630520454,1.3392396269307207,4.566210045662101,25.168307991825557,1.3392396269307207,1.790847734844896,0.0,0.0,0.0,2006-01-01 23:00:00,2006-01-01
24,24,,23.863647357228622,10.519842863700001,25.560076228,0.0,0.0,4.1912679522000005,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127583748225817,5.106690756817038,0.0,2.438626297436284,0.0,0.0,7.350877671091898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32577.774278113342,128493.8113533249,0.0,90.47535471584635,1.14444131737886,4.566210045662101,22.169114630776065,1.14444131737886,2.659479685282271,0.0,0.0,0.0,2006-01-02 00:00:00,2006-01-02
25,25,,23.582575957732395,10.1766857121,24.893222780000002,0.0,0.0,3.4863027906000004,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0754293648499158,0.0,0.0,3.490780680812185,6.077584355499409,0.0,8.190977976359543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32575.335651815905,128493.8113533249,0.0,89.79450053437,1.2752346107935868,4.566210045662101,24.702727731436184,1.2752346107935868,1.3442867060623946,0.0,0.0,0.0,2006-01-02 01:00:00,2006-01-02
26,26,,23.109553358580204,9.822600000000001,24.2732640732,0.0,0.0,3.0038061732,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7422936984809723,6.563031154840596,0.0,1.8239163471811284,0.0,0.0,8.611028128993366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32571.844871135094,128487.7337689694,0.0,85.78135648187899,1.3406312575009502,4.566210045662101,25.969534281766247,1.3406312575009502,3.427867123101215,0.0,0.0,0.0,2006-01-02 02:00:00,2006-01-02
27,27,,22.93131295889967,9.5428285758,23.6544757976,0.0,0.0,2.7890422517999998,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524218112636336,0.0,0.0,2.0419919330257645,6.805754554511189,0.0,8.821053205310276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32570.020954787913,128487.7337689694,0.0,84.76238694330425,1.3733295808546317,4.566210045662101,26.602937556931277,1.3733295808546317,3.15527264079542,0.0,0.0,0.0,2006-01-02 03:00:00,2006-01-02
28,28,,22.76678335919456,9.1843714242,23.5391904384,0.0,0.0,2.7640024692000003,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715166904879581,0.0,0.0,3.8510431407825196,7.776648153193561,0.0,9.661153510577924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32567.978962854886,128480.92801441488,0.0,86.36038905989508,1.5041228742693584,4.566210045662101,29.136550657591393,1.5041228742693584,0.8939586310994763,0.0,0.0,0.0,2006-01-02 04:00:00,2006-01-02
29,29,,22.485711959698328,8.6751,22.962561121199997,0.0,0.0,2.7948206706,0.0,3.388628231653721,0.0,0.0,29.0,2.1266604204888426,0.0,0.4407891700854289,0.0,0.0,0.0,0.0,8.747541751875934,0.0,8.297193239502176,0.0,0.0,10.501253815845569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32564.127919714105,128473.15136626169,0.0,88.48564334207268,1.6349161676840853,4.566210045662101,31.67016375825152,1.6349161676840853,0.0,0.0,0.0,0.0,2006-01-02 05:00:00,2006-01-02
30,30,,21.930424560693584,7.966928575800001,21.6541675632,0.0,0.0,2.8699399218,0.0,3.388628231653721,0.0,0.0,29.0,8.566451323102747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5950720160178,9.961158750228897,0.0,11.551379197430125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,0.9479439587863396,0.0,32555.830726474604,128473.15136626169,0.0,91.98791194459633,1.798407784452494,4.566210045662101,34.83718013407667,1.798407784452494,0.0,0.0,0.0,0.0,2006-01-02 06:00:00,2006-01-02
31,31,,21.121487362143462,7.1319857121000005,20.0633295924,0.9533736611526648,0.0,2.9989908564,0.0,3.388628231653721,0.0,0.0,29.0,15.782492610072985,0.0,0.0,0.0,0.0,0.0,0.0,10.689328949240677,0.0,32.25479357210594,0.0,0.0,12.181454426380858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,0.9479439587863396,0.0,32536.235654458585,128463.19020751146,0.0,97.05165979426542,1.8965027545135393,4.566210045662101,36.737389959571765,1.8965027545135393,0.0,0.0,0.0,0.0,2006-01-02 07:00:00,2006-01-02
32,32,,19.908081564318277,6.1790142879,17.536717079200002,9.438037111525482,0.0,3.2137548743999997,0.0,3.388628231653721,0.0,0.0,29.0,12.305656570922327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.155081222718817,9.475711950887712,0.0,11.131329044796301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,0.9479439587863396,0.0,32503.98086088648,128463.19020751146,0.0,97.58126148826685,1.7330111377451305,4.566210045662101,33.57037358374661,1.7330111377451305,0.0,0.0,0.0,0.0,2006-01-02 08:00:00,2006-01-02
33,33,,17.57724556849589,4.8260571363,14.587318035200001,19.887392896536195,0.0,3.7049190234,0.0,3.388628231653721,0.0,0.0,29.0,10.371213784835453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.761321948882195,8.504818352205342,0.0,10.291228739528657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,0.9479439587863396,0.0,32477.825779663763,128453.71449556058,0.0,99.95414644476975,1.6022178443304038,4.566210045662101,31.03676048308649,1.6022178443304038,0.0,0.0,0.0,0.0,2006-01-02 09:00:00,2006-01-02
34,34,,14.560869573902211,3.4643571363000003,13.5268494444,30.99354855534442,0.0,4.1440775964,0.0,3.388628231653721,0.0,0.0,29.0,4.408304169379223,0.0,0.0,0.0,0.0,0.0,0.0,7.533924753522967,0.0,12.3000770094853,0.0,0.0,9.45112843426101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,0.9479439587863396,0.0,32455.06445771488,128445.20967720838,0.0,100.09800647572585,1.4714245509156771,4.566210045662101,28.503147382426366,1.4714245509156771,0.0,0.0,0.0,0.0,2006-01-02 10:00:00,2006-01-02
35,35,,12.531671177539192,2.5551000000000004,13.775422624399999,37.750602007173406,0.0,4.4301085542,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,6.563031154840596,0.0,8.611028128993366,0.0,0.0,0.0,0.0,0.38999013541675254,0.0,0.0,0.0,0.0,116.66662238006414,0.9479439587863396,0.0,32442.764380705394,128445.20967720838,0.0,99.65291422789586,1.3406312575009502,4.566210045662101,25.969534281766247,1.3406312575009502,0.0,0.0,0.0,0.0,2006-01-02 11:00:00,2006-01-02
36,36,,11.002916980279213,2.0108571363,13.8857830884,38.9719145108849,0.0,4.8037786062,0.0,3.388628231653721,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,5.592137556158223,0.0,7.77092782372572,0.0,0.0,0.0,0.0,0.125552753572034,0.0,0.0,0.0,0.0,116.66662238006414,1.2989350806614344,0.0,32438.198170659733,128438.64664605353,0.0,99.54969756849208,1.2098379640862231,4.566210045662101,23.435921181106124,1.2098379640862231,0.0,0.0,0.0,0.0,2006-01-02 12:00:00,2006-01-02
37,37,,10.214545981692229,1.8840857121,14.0439791444,33.881003493630345,0.0,4.6901366274,0.0,3.388628231653721,0.0,0.0,29.0,6.802329935437836,0.0,0.0,0.0,0.0,0.0,0.0,4.863967357146445,0.0,16.5001222130969,0.0,0.0,7.140852594774987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.411932558876265,0.0,32433.63196061407,128433.05450849737,0.0,100.5160808946604,1.1117429940251782,4.566210045662101,21.53571135561103,1.1117429940251782,0.0,0.0,0.0,0.0,2006-01-02 13:00:00,2006-01-02
38,38,,9.707246382601474,1.9365428637000004,13.8313524204,24.233242582561296,0.0,4.2577195752,0.0,3.388628231653721,0.0,0.0,29.0,15.611898532310116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.955505716381605,3.893073758464072,0.0,6.300752289507341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.411932558876265,0.0,32417.131838400972,128433.05450849737,0.0,98.57800235677288,0.9809497006104513,4.566210045662101,19.00209825495091,0.9809497006104513,0.0,0.0,0.0,0.0,2006-01-02 14:00:00,2006-01-02
39,39,,9.67296938266291,2.0982857121,14.768117402,8.186444989265267,0.0,3.8272285338,7.396530371352064,3.388628231653721,0.0,4.3541878386165065,29.0,19.06157634289188,0.0,0.0,0.0,0.0,0.0,0.0,12.260169990136388,0.0,38.007572050735575,0.0,0.0,6.930827518458075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.411932558876265,0.0,32385.17633268459,128429.16143473891,0.0,98.36534057268864,1.0790446706714965,4.566210045662101,20.902308080446005,1.0790446706714965,0.0,0.0,0.00660573542663778,1.7805041254308983e-06,2006-01-02 15:00:00,2006-01-02
40,40,,9.775800382478602,2.1048428637,15.609017557199998,0.0345755277493913,0.0,3.9572425704,8.8,3.388628231653721,0.0,4.3541878386165065,29.0,19.06157634289188,3.5023156124170924,1.3413359309324515,0.0,0.0,0.0,0.0,13.231063588818762,0.0,38.007572050735575,0.0,0.0,7.77092782372572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66662238006414,1.4119325588762648,0.0,32347.168760633856,128429.16143473891,0.0,97.54089462638592,1.2098379640862231,4.566210045662101,23.435921181106124,1.2098379640862231,0.0,0.0,0.006661569154795596,2.0131963479049247e-06,2006-01-02 16:00:00,2006-01-02
41,41,,9.666113982675196,1.8666,14.9304234968,0.0,0.0,4.3569154104,8.8,3.388628231653721,1.558937832835526,4.3541878386165065,29.0,19.06157634289188,8.2,0.0,0.0,0.0,0.0,0.0,18.34202516926054,0.0,38.007572050735575,0.0,0.0,8.821053205310276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.7751605884896,0.0,0.0,32309.161188583123,128429.16143473891,0.0,101.7947549042191,1.3733295808546317,4.566210045662101,26.602937556931277,1.3733295808546317,0.0,0.0,0.009639866166670534,3.3069540768525545e-06,2006-01-02 17:00:00,2006-01-02
42,42,,9.515295182945513,1.5212571363,13.3301904268,0.0,0.0,4.8721563366,8.8,3.388628231653721,18.739983298946036,4.3541878386165065,29.0,19.06157634289188,0.708262489205067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.007572050735575,62.26553243321919,0.0,9.661153510577924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.66404947737848,0.0,0.0,32271.15361653239,128429.16143473891,0.0,109.902909052305,1.5041228742693584,4.566210045662101,29.136550657591393,1.5041228742693584,0.0,0.0,0.042172534071272735,1.584511510913503e-05,2006-01-02 18:00:00,2006-01-02
43,43,,9.487873582994661,1.224,11.6072260668,0.0,0.0,5.3209455432,8.8,3.388628231653721,13.781732516190548,4.3541878386165065,29.0,19.06157634289188,8.2,0.0,0.0,0.0,0.0,0.0,48.656288477977505,0.0,38.007572050735575,0.0,0.0,8.611028128993366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.87709115603953,0.0,0.0,32233.14604448165,128366.8959023057,0.0,110.83754189069359,1.3406312575009502,4.566210045662101,25.969534281766247,1.3406312575009502,0.0,0.0,0.032304023619016395,1.081803407182204e-05,2006-01-02 19:00:00,2006-01-02
