,hour,demand,offshore_f,offshore_g,onshore,pv_g,pv_c,river,lake,methanization,ocgt,ccgt,nuclear,h2_ccgt,phs,battery1,battery4,methanation,pyrogazification,electrolysis,natural_gas,coal,hydrogen,methane,geothermal,central_gas_boiler,central_wood_boiler,uiom,CTES,phs_in,battery1_in,battery4_in,hydrogen_in,methane_in,CTES_in,phs_charge,battery1_charge,battery4_charge,hydrogen_charge,methane_charge,CTES_charge,elec_demand,CH4_demand,H2_demand,heat_elec,heat_gas,electrolysis_elec,methanation_elec,carbon_content,carbon_content_heat,date,date_only
1066,1066,,13.693266423594112,11.415985712100001,21.3717186808,41.559709999738864,0.0,4.9906135356000005,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,11.474706918777146,0.583,6.996663416449551,0.0,0.0,0.0,7.462,0.013775693390595471,0.0,9.788898808833295,0.0,0.0,11.001577164510467,0.0,0.0,1994.767067370498,113529.85866773284,0.0,96.61163259032315,9.729784568659365,4.566210045662101,18.588020007160736,9.729784568659365,17.94388606811924,0.0,0.0,0.0,2006-02-14 10:00:00,2006-02-14
1067,1067,,14.176061185113518,11.370085712100002,21.8989952788,42.19355855686116,0.0,5.0772896244,0.0,5.251741066331773,0.0,0.0,27.59226301844621,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,9.930331295409436,0.0,0.0,0.0,0.583,6.317157532518232,0.0,0.0,0.0,7.462,0.27738192032964093,0.0,9.788898808833295,0.0,0.0,17.717377164510467,0.012398124051535925,0.0,2004.5559661793313,113518.38396081407,0.0,96.624985387272,8.864914829222977,4.566210045662101,16.935751562079787,8.864914829222977,17.94388606811924,0.0,0.0,0.0,2006-02-14 11:00:00,2006-02-14
1068,1068,,14.520052452696094,11.5602428637,21.8006185372,39.346623234757324,0.0,5.107144723799999,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,8.38595567204173,0.583,5.637651648586914,0.0,0.0,0.0,7.462,0.22963651022914533,0.0,9.788898808833295,0.0,0.0,24.433177164510468,0.26204185234821276,0.0,2014.3448649881645,113518.38396081407,0.0,95.69915923380502,8.000045089786587,4.566210045662101,15.283483116998829,8.000045089786587,17.94388606811924,0.0,0.0,0.0,2006-02-14 12:00:00,2006-02-14
1069,1069,,14.272620137417398,11.673900000000001,21.2622495396,33.14068635138199,0.0,5.043582310200001,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9768233347623205,0.0,0.0,0.0,7.875451732293728,0.0,5.775800013416204,0.0,0.0,0.0,7.462,0.0,0.0,3.41061328910022,0.0,0.0,31.14897716451047,0.46871471155444355,0.0,2024.1337637969978,113509.99800514203,0.0,96.96000917014648,7.351392785209297,4.566210045662101,14.044281783188115,7.351392785209297,9.9710291684529,0.0,0.0,0.0,2006-02-14 13:00:00,2006-02-14
1070,1070,,13.536358126100305,11.446585712100001,20.7200540812,22.078513138889562,0.0,4.6959150462,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,5.683298331148244,0.583,4.448516351707108,0.0,0.0,0.0,5.714972926164117,0.0,0.0,0.0,0.0,0.0,37.86477716451047,0.46871471155444355,0.0,2027.544377086098,113502.12255340973,0.0,95.76245317832576,6.486523045772909,4.566210045662101,12.392013338107157,6.486523045772909,0.0,0.0,0.0,0.0,2006-02-14 14:00:00,2006-02-14
1071,1071,,12.594908341137469,11.155885712100002,21.3174185372,11.407678793945955,0.0,4.2827592612,2.311417842351993,5.251741066331773,0.0,0.0,29.0,0.0,2.6854789225138043,0.0,0.0,0.0,0.0,0.0,6.8415800486740235,0.0,4.566210045662101,0.0,0.583,4.958145764655597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00825279805818,0.46871471155444355,0.0,2022.978167040436,113496.43925507859,0.0,94.75554741044921,7.135175350350201,4.566210045662101,13.631214671917878,7.135175350350201,0.0,0.0,0.0,0.0,2006-02-14 15:00:00,2006-02-14
1072,1072,,13.307030614378588,11.4618857121,23.011044986399998,2.435635118082568,0.0,4.0834043922,0.0,5.251741066331773,0.0,0.0,29.0,7.943050683915853,1.0667648878804106,0.4452789759767214,0.0,0.0,0.0,0.0,0.0,0.0,18.501386684110965,8.38595567204173,0.583,5.637651648586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0243873285984,0.46871471155444355,0.0,2018.4119569947738,113496.43925507859,0.0,92.75409537093417,8.000045089786587,4.566210045662101,15.283483116998829,8.000045089786587,0.0,0.0,0.0,0.0,2006-02-14 16:00:00,2006-02-14
1073,1073,,14.459703107506167,12.0345428637,25.0834938332,0.0,0.0,4.2269013738,0.0,5.251741066331773,0.0,0.0,29.0,0.0,7.763810848030021,0.0,0.0,0.0,0.0,0.0,10.316425201251365,0.0,4.566210045662101,0.0,0.583,6.487034003501063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.839093008731275,0.0,0.0,1999.910570310663,113488.05329940654,0.0,92.56845202623619,9.081132264082074,4.566210045662101,17.348818673350024,9.081132264082074,0.0,0.0,0.0,0.0,2006-02-14 17:00:00,2006-02-14
1074,1074,,14.906288261911618,12.393,25.869103466,0.0,0.0,4.7219178342,0.0,5.251741066331773,0.0,0.0,29.0,7.086210446519326,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.998158197450394,11.860800824619067,0.583,7.16653988743238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21263651092014,0.0,0.0,1995.344360265001,113488.05329940654,0.0,102.17652000863094,9.94600200351846,4.566210045662101,19.001087118430977,9.94600200351846,0.0,0.0,0.0,0.0,2006-02-14 18:00:00,2006-02-14
1075,1075,,14.815764244126727,12.4848,26.1630363212,0.0,0.0,5.757215003400001,8.8,5.251741066331773,0.0,0.0,29.0,7.115898822691994,0.9313116504995844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.050243067928758,9.930331295409436,0.583,6.317157532518232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.10152539980903,0.0,0.0,1978.3462020675504,113476.19249858192,0.0,105.0680260419183,8.864914829222977,4.566210045662101,16.935751562079787,8.864914829222977,0.0,0.0,0.0,0.0,2006-02-14 19:00:00,2006-02-14
1076,1076,,15.298559005646133,12.5875285758,26.332005079600002,0.0,0.0,5.814035896199999,0.0,5.251741066331773,0.0,0.0,29.0,4.262666011974197,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.044571470178237,8.38595567204173,0.583,5.637651648586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.066734677031718,0.0,0.0,1961.2959589996217,113466.2621672865,0.0,101.49479456922033,8.000045089786587,4.566210045662101,15.283483116998829,8.000045089786587,0.0,0.0,0.0,0.0,2006-02-14 20:00:00,2006-02-14
1077,1077,,16.759013159242333,12.773314287900002,26.2762238676,0.0,0.0,5.3873972628,0.0,5.251741066331773,0.0,0.0,29.0,0.0,6.921679974654982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,7.875451732293728,0.0,5.775800013416204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.955623565920607,0.0,0.0,1949.2513875294435,113457.87621161446,0.0,97.11762855219732,7.351392785209297,4.566210045662101,14.044281783188115,7.351392785209297,0.0,0.0,0.0,0.0,2006-02-14 21:00:00,2006-02-14
1078,1078,,17.790986961990058,13.123028575800001,26.395191633599996,0.0,0.0,4.9472755878,0.0,5.251741066331773,0.0,0.0,29.0,0.6110623585706256,1.0648040956135696,0.0,0.0,0.0,0.0,0.0,6.8415800486740235,0.0,5.638249271224602,0.0,0.583,4.958145764655597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264868038526184,0.0,0.0,1944.6851774837814,113450.00075988217,0.0,92.93234921337425,7.135175350350201,4.566210045662101,13.631214671917878,7.135175350350201,0.0,0.0,0.0,0.0,2006-02-14 22:00:00,2006-02-14
1079,1079,,18.231537181876497,13.6541571363,27.566898542,0.0,0.0,5.0782527264,0.0,5.251741066331773,0.0,0.0,29.0,0.0,1.8735771390599958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,10.316425201251365,0.583,6.487034003501063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081752376733329,0.0,0.0,1939.0469282125568,113450.00075988217,0.0,95.4044227256365,9.081132264082074,4.566210045662101,17.348818673350024,9.081132264082074,0.0,0.0,0.0,0.0,2006-02-14 23:00:00,2006-02-14
1080,1080,,18.59966818753506,14.106600000000002,28.951889386799998,0.0,0.0,5.0589913626,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.881803406521053,6.237285611188243,0.0,0.0,0.0,0.583,4.713837695996562,0.0,0.0,0.0,0.0,0.0,0.0,0.3155933608589521,0.0,0.0,0.0,0.0,0.0,1934.4807181668948,113439.68433468092,0.0,89.61489467878374,6.775188981523454,4.566210045662101,12.510925509864883,6.775188981523454,6.102254258151316,0.0,0.0,0.0,2006-02-15 00:00:00,2006-02-15
1081,1081,,18.87727517540872,14.4191571363,30.7130016016,0.0,0.0,4.914531279,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976246945093925,0.0,0.0,0.0,7.6243489775079905,0.583,5.326593750142201,0.0,0.0,0.0,0.0,0.0,0.0,3.4100368994318244,0.0,0.0,0.0,0.0,0.0,1934.7963115277537,113439.68433468092,0.0,87.95365651094131,7.549496293697563,4.566210045662101,13.940745568135155,7.549496293697563,9.970308681367404,0.0,0.0,0.0,2006-02-15 01:00:00,2006-02-15
1082,1082,,18.768646354066853,14.766685712100001,33.543338293199994,0.0,0.0,4.5071539128,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13.651929774294913,0.0,0.0,0.0,8.317880660667864,0.583,5.63297177721502,0.0,0.0,0.0,0.0,0.0,0.0,9.085719728632812,0.0,0.0,0.0,0.0,0.0,1938.2063484271855,113432.05998570341,0.0,83.52091205429821,7.936649949784617,4.566210045662101,14.655655597270291,7.936649949784617,17.064912217868642,0.0,0.0,0.0,2006-02-15 02:00:00,2006-02-15
1083,1083,,18.47896949715521,14.9175,35.8848838172,0.0,0.0,4.205713902599999,0.0,5.251741066331773,0.0,0.0,26.491052279916868,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,8.6646465022478,0.0,0.0,0.0,0.583,5.78616079075143,0.0,0.0,0.0,0.0,0.0,0.0,9.788898808833295,0.0,0.0,0.0,0.0,0.0,1947.2920681558182,113423.74210504274,0.0,82.03423342875283,8.130226777828144,4.566210045662101,15.01311061183786,8.130226777828144,17.94388606811924,0.0,0.0,0.0,2006-02-15 03:00:00,2006-02-15
1084,1084,,18.09273368793969,14.8869,38.913644233199996,0.0,0.0,3.8272285338,0.0,5.251741066331773,0.0,0.0,25.864807626136212,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,10.051709868567547,0.583,6.398916844897068,0.0,0.0,0.0,1.73718352841828,0.0,0.0,9.788898808833295,0.0,0.0,0.0,0.0,0.0,1957.0809669646515,113423.74210504274,0.0,81.90424448453837,8.904534090002253,4.566210045662101,16.442930670108133,8.904534090002253,17.94388606811924,0.0,0.0,0.0,2006-02-15 04:00:00,2006-02-15
1085,1085,,18.26171185447148,14.941542863700002,41.96107791319999,0.0,0.0,3.7068451308,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,11.438773234887298,0.0,0.0,0.0,0.583,7.011672899042706,0.0,0.0,0.0,6.4531096979325735,0.0,0.0,9.788898808833295,0.0,0.0,1.563465175576452,0.0,0.0,1966.8698657734847,113413.69039517417,0.0,83.47418199611965,9.678841402176364,4.566210045662101,17.872750728378403,9.678841402176364,17.94388606811924,0.0,0.0,0.0,2006-02-15 05:00:00,2006-02-15
1086,1086,,18.70829700887693,15.083614287900001,43.7933628304,0.02560810062877595,0.0,3.7261064945999998,0.0,5.251741066331773,0.0,0.0,23.804527341099927,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,13.17260244278698,0.583,7.777617966724755,0.0,0.0,0.0,0.0,0.0,0.0,9.788898808833295,0.0,0.0,7.371263903715768,0.0,0.0,1976.6587645823179,113413.69039517417,0.0,87.1976299953864,10.646725542393998,4.566210045662101,19.660025801216243,10.646725542393998,17.94388606811924,0.0,0.0,0.0,2006-02-15 06:00:00,2006-02-15
1087,1087,,18.243607050914502,15.0858,44.9566919568,1.4644933918567724,0.0,3.8676773688,0.0,5.251741066331773,0.0,0.0,27.19333791211695,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,14.21289996752679,0.583,8.237185007333984,0.0,0.0,0.0,0.0,0.0,0.0,9.788898808833295,0.0,0.0,7.371263903715768,0.0,0.0,1986.447663391151,113400.51779273138,0.0,92.86772161236898,11.22745602652458,4.566210045662101,20.73239084491895,11.22745602652458,17.94388606811924,0.0,0.0,0.0,2006-02-15 07:00:00,2006-02-15
1088,1088,,18.141013164091625,14.915314287900001,45.260627656000004,4.380160567558959,0.0,4.0313988162,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,12.479070759627108,0.0,0.0,0.0,0.583,7.471239939651936,0.0,0.0,0.0,4.031786168707825,0.0,0.0,9.788898808833295,0.0,0.0,7.371263903715768,0.0,0.0,1996.2365621999847,113386.30489276384,0.0,93.75284225492352,10.259571886306945,4.566210045662101,18.945115772081106,10.259571886306945,17.94388606811924,0.0,0.0,0.0,2006-02-15 08:00:00,2006-02-15
1089,1089,,18.14704809861062,14.655214287900002,45.163362818,7.685332347711215,0.0,4.3521000936,0.0,5.251741066331773,0.0,0.0,27.29669781758512,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,11.092007393307357,0.583,6.858483885506297,0.0,0.0,0.0,4.377623546707149,0.0,0.0,9.788898808833295,0.0,0.0,10.99987145555281,0.0,0.0,2006.025461008818,113386.30489276384,0.0,94.97824584858057,9.485264574132833,4.566210045662101,17.515295713810833,9.485264574132833,17.94388606811924,0.0,0.0,0.0,2006-02-15 09:00:00,2006-02-15
1090,1090,,18.159117967648605,14.467242863700001,44.6612284448,10.0788268066221,0.0,4.875045546,0.0,5.251741066331773,0.0,0.0,20.04669781758512,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,9.70494402698761,0.583,6.245727831360658,0.0,0.0,0.0,0.0,0.0,0.0,9.788898808833295,0.0,0.0,14.939732647589244,0.0,0.0,2015.8143598176512,113375.21288537054,0.0,94.34427337823658,8.710957261958725,4.566210045662101,16.085475655540563,8.710957261958725,17.94388606811924,0.0,0.0,0.0,2006-02-15 10:00:00,2006-02-15
1091,1091,,17.978069932078828,14.3339142879,43.468421883599994,11.218207608293795,0.0,5.0686219962,0.0,5.251741066331773,0.0,0.0,27.29669781758512,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,8.317880660667864,0.583,5.63297177721502,0.0,0.0,0.0,6.694686469323011,0.052079412394938136,0.0,9.788898808833295,0.0,0.0,14.939732647589244,0.0,0.0,2025.6032586264846,113365.50794134355,0.0,94.67328157582054,7.936649949784617,4.566210045662101,14.655655597270291,7.936649949784617,17.94388606811924,0.0,0.0,0.0,2006-02-15 11:00:00,2006-02-15
1092,1092,,17.422855956331514,14.117528575800002,41.829865376,10.330423998716425,0.0,5.140852038,0.0,5.251741066331773,0.0,0.0,23.22234071300895,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,6.930817294348115,0.0,0.0,0.0,0.583,5.02021572306938,0.0,0.0,0.0,0.0,0.46871471155444355,0.0,9.788898808833295,0.0,0.0,20.96495046997996,0.04687147115544432,0.0,2035.3921574353178,113357.19006068287,0.0,93.65126587818321,7.162342637610507,4.566210045662101,13.225835539000016,7.162342637610507,17.94388606811924,0.0,0.0,0.0,2006-02-15 12:00:00,2006-02-15
1093,1093,,16.55986032011558,13.8836571363,39.595493008,8.341360137604662,0.0,5.154334983000001,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13.851887325731749,0.0,0.0,0.0,6.538297547386085,0.0,5.20842646023793,0.0,0.0,0.0,0.0,0.0,0.0,9.285677280069649,0.0,0.0,20.96495046997996,0.46871471155444355,0.0,2045.181056244151,113357.19006068287,0.0,95.2198464278556,6.581612153479926,4.566210045662101,12.153470495297316,6.581612153479926,17.314859157164683,0.0,0.0,0.0,2006-02-15 13:00:00,2006-02-15
1094,1094,,16.203799183495015,13.7984142879,37.818534672000006,5.12690780707809,0.0,4.7806649310000005,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.133395743053875,0.0,0.0,0.0,4.503456403288556,0.583,3.947892628314513,0.0,0.0,0.0,0.0,0.0,0.0,5.567185697391773,0.0,0.0,20.96495046997996,0.46871471155444355,0.0,2054.4667335242207,113350.65176313548,0.0,94.06157620265577,5.807304841305816,4.566210045662101,10.723650437027043,5.807304841305816,12.666744678817343,0.0,0.0,0.0,2006-02-15 14:00:00,2006-02-15
1095,1095,,17.241807920761737,13.7175428637,36.7969116768,2.197645213935518,0.0,4.4994493866,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.660508411076197,0.0,0.0,0.0,5.543753928028369,0.583,4.4074596689237415,0.0,0.0,0.0,0.0,0.0,0.0,4.094298365414097,0.0,0.0,20.96495046997996,0.46871471155444355,0.0,2060.0339192216125,113346.1483067322,0.0,92.627721547952,6.3880353254364,4.566210045662101,11.796015480729745,6.3880353254364,10.825635513845246,0.0,0.0,0.0,2006-02-15 15:00:00,2006-02-15
1096,1096,,16.92195639125513,13.348157136300001,36.807895960399996,0.2543306460899856,0.0,4.2923899914,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972105293635981,6.930817294348115,0.0,0.0,0.0,0.583,5.02021572306938,0.0,0.0,0.0,0.0,0.0,0.0,3.4058952479738807,0.0,0.0,20.96495046997996,0.46871471155444355,0.0,2064.1282175870265,113340.60455280417,0.0,90.65959850840014,7.162342637610507,4.566210045662101,13.225835539000016,7.162342637610507,9.965131617044976,0.0,0.0,0.0,2006-02-15 16:00:00,2006-02-15
1097,1097,,17.434925825369497,13.072757136300002,36.4346377316,0.0,0.0,4.3183927794,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.729315414052749,0.0,0.0,0.0,8.6646465022478,0.583,5.78616079075143,0.0,0.0,0.0,0.0,0.0,0.0,3.1631053683906485,0.0,0.0,20.96495046997996,0.46871471155444355,0.0,2067.5341128350005,113340.60455280417,0.0,90.59906920510356,8.130226777828144,4.566210045662101,15.01311061183786,8.130226777828144,9.661644267565936,0.0,0.0,0.0,2006-02-15 17:00:00,2006-02-15
1098,1098,,17.79702189650905,12.9853285758,34.7836203416,0.0,0.0,4.6390940568,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.5576082661857501,0.4452789759767214,0.0,0.0,0.0,0.0,10.051709868567547,0.0,4.566210045662101,0.0,0.583,6.398916844897068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96495046997996,0.46871471155444355,0.0,2070.697218203391,113331.93990630192,0.0,100.20795211287151,8.904534090002253,4.566210045662101,16.442930670108133,8.904534090002253,0.0,0.0,0.0,0.0,2006-02-15 18:00:00,2006-02-15
1099,1099,,17.507345039597404,12.6290571363,32.85994539239999,0.0,0.0,5.505854461799999,0.0,5.251741066331773,0.0,0.0,29.0,0.0,5.9717750208582725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,8.317880660667864,0.583,5.63297177721502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34538572977357,0.0,0.0,2066.131008157729,113331.93990630192,0.0,103.47397705095567,7.936649949784617,4.566210045662101,14.655655597270291,7.936649949784617,0.0,0.0,0.0,0.0,2006-02-15 19:00:00,2006-02-15
1100,1100,,16.831432373470243,12.412671424200001,31.5703151548,0.0,0.0,5.700394014,0.0,5.251741066331773,0.0,0.0,29.0,0.0,4.7026718149088325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,6.930817294348115,0.583,5.02021572306938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.710080151042158,0.0,0.0,2061.564798112067,113323.62202564125,0.0,100.21748478137907,7.162342637610507,4.566210045662101,13.225835539000016,7.162342637610507,0.0,0.0,0.0,0.0,2006-02-15 20:00:00,2006-02-15
1101,1101,,17.012480409040016,12.3099428637,30.5543778532,0.0,0.0,5.7321752208,0.0,5.251741066331773,0.0,0.0,29.0,0.0,1.3613294231888273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,6.538297547386085,0.0,5.20842646023793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4848892455879,0.0,0.0,2056.998588066405,113316.6912083469,0.0,95.97030576992884,6.581612153479926,4.566210045662101,12.153470495297316,6.581612153479926,0.0,0.0,0.0,0.0,2006-02-15 21:00:00,2006-02-15
1102,1102,,17.259912724318713,12.2793428637,29.8979099436,0.0,0.0,5.5915674486,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7790879475673094,0.0,0.0,2.787122098094791,5.543753928028369,0.583,4.4074596689237415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972300997600313,0.0,0.0,2052.432378020743,113310.15291079952,0.0,91.80487304575958,6.3880353254364,4.566210045662101,11.796015480729745,6.3880353254364,2.2238599344591368,0.0,0.0,0.0,2006-02-15 22:00:00,2006-02-15
1103,1103,,16.42105682617875,12.1001142879,30.349840803199996,0.0,0.0,5.322871747200001,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.44165969999613,0.0,0.0,0.0,0.0,0.0,8.6646465022478,0.0,4.566210045662101,0.0,0.583,5.78616079075143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972300997600313,0.0,0.0,2049.645255922648,113304.60915687149,0.0,93.63554336447487,8.130226777828144,4.566210045662101,15.01311061183786,8.130226777828144,0.0,0.0,0.0,0.0,2006-02-15 23:00:00,2006-02-15
1104,1104,,16.728838486647362,11.9099571363,29.5754359744,0.0,0.0,5.0050595825999995,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72615444418293,0.0,0.0,0.8400556014791704,4.1137920227888785,0.583,3.7393392709603863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.481567997604613,0.0,0.0,2045.079045876986,113304.60915687149,0.0,87.5615981247187,5.626193818160265,4.566210045662101,10.021940356295232,5.626193818160265,4.657693055228663,0.0,0.0,0.0,2006-02-16 00:00:00,2006-02-16
1105,1105,,18.14704809861062,12.2749714242,29.394978773600002,0.0,0.0,4.6044236406,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412620086883675,0.0,0.0,0.0,5.2581704075772695,0.583,4.240724076530462,0.0,0.0,0.0,0.0,0.0,0.0,1.8464100412215743,0.0,0.0,6.481567997604613,0.0,0.0,2044.2389902755065,113300.4953648487,0.0,85.40564682840603,6.269187397378579,4.566210045662101,11.16730496844326,6.269187397378579,8.015775108604593,0.0,0.0,0.0,2006-02-16 01:00:00,2006-02-16
1106,1106,,19.384209675004094,12.788614287900002,29.433221154399998,0.0,0.0,4.3626938291999995,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.320855942110633,0.0,0.0,0.0,5.830359599971464,0.583,4.4914164793155,0.0,0.0,0.0,0.0,0.0,0.0,6.754645896448532,0.0,0.0,6.481567997604613,0.0,0.0,2046.085400316728,113295.23719444113,0.0,80.8176690188658,6.590684186987737,4.566210045662101,11.739987274517274,6.590684186987737,14.151069927638291,0.0,0.0,0.0,2006-02-16 02:00:00,2006-02-16
1107,1107,,19.80062015681458,13.114285712100001,29.8207319108,0.0,0.0,4.2259383684,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13.481878529539696,6.116454196168563,0.0,0.0,0.0,0.583,4.616762680708018,0.0,0.0,0.0,0.0,0.0,0.0,8.915668483877594,0.0,0.0,6.481567997604613,0.0,0.0,2052.8400462131767,113289.40683484115,0.0,79.10922798618996,6.751432581792317,4.566210045662101,12.026328427554281,6.751432581792317,16.852348161924617,0.0,0.0,0.0,2006-02-16 03:00:00,2006-02-16
1108,1108,,20.10236688276421,13.247614287900001,30.7149868892,0.0,0.0,4.155634434,0.0,5.251741066331773,0.0,0.0,28.702023421526842,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,7.2608325809569525,0.583,5.118147486278095,0.0,0.0,0.0,0.0,0.0,0.0,9.788898808833295,0.0,0.0,6.481567997604613,0.0,0.0,2061.7557146970544,113289.40683484115,0.0,78.97873984727181,7.394426161010632,4.566210045662101,13.171693039702305,7.394426161010632,17.94388606811924,0.0,0.0,0.0,2006-02-16 04:00:00,2006-02-16
1109,1109,,20.36186906708089,13.4181,31.378851141200002,0.0,0.0,4.2413474208,0.0,5.251741066331773,0.0,0.0,28.427525679067355,0.0,0.0,0.0,0.0,0.0,0.0,14.355108854495395,0.0,0.0,0.0,9.052988743523125,0.0,6.267310069625948,0.0,0.0,0.0,0.0,0.0,0.0,9.788898808833295,0.0,0.0,6.481567997604613,0.0,0.0,2071.5446135058874,113282.1460022602,0.0,79.883807240029,8.037419740228948,4.566210045662101,14.317057651850334,8.037419740228948,17.94388606811924,0.0,0.0,0.0,2006-02-16 05:00:00,2006-02-16
1110,1110,,19.44455902019402,13.7459571363,32.64175003,0.0012589931549956222,0.0,4.3251342036,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12.993494735905628,9.835683946730834,0.0,0.0,0.0,0.583,6.246263298810765,0.0,0.0,0.0,0.0,0.0,0.0,8.427284690243528,0.0,0.0,6.481567997604613,0.0,0.0,2081.333512314721,113273.09301351667,0.0,82.91679096336698,8.841161714251841,4.566210045662101,15.748763417035367,8.841161714251841,16.241868419882035,0.0,0.0,0.0,2006-02-16 06:00:00,2006-02-16
1111,1111,,19.07039308001648,13.938300000000002,33.894812537199996,2.585291544488815,0.0,4.7113240986000005,0.0,5.251741066331773,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0892962547617,0.0,0.0,0.0,10.693967735322131,0.583,6.6223019029883226,0.0,0.0,0.0,0.0,0.0,0.0,7.5230862090996,0.0,0.0,6.481567997604613,0.0,0.0,2089.760797004964,113273.09301351667,0.0,88.08850094185317,9.32340689866558,4.566210045662101,16.60778687614639,9.32340689866558,15.111620318452125,0.0,0.0,0.0,2006-02-16 07:00:00,2006-02-16
