,hour,demand,offshore_f,offshore_g,onshore,pv_g,pv_c,river,lake,methanization,ocgt,ccgt,nuclear,h2_ccgt,phs,battery1,battery4,methanation,pyrogazification,electrolysis,natural_gas,coal,hydrogen,methane,geothermal,central_gas_boiler,central_wood_boiler,uiom,CTES,phs_in,battery1_in,battery4_in,hydrogen_in,methane_in,CTES_in,phs_charge,battery1_charge,battery4_charge,hydrogen_charge,methane_charge,CTES_charge,elec_demand,CH4_demand,H2_demand,heat_elec,heat_gas,electrolysis_elec,methanation_elec,carbon_content,carbon_content_heat,date,date_only
4542,4542,,16.389782492280005,10.6291285758,14.3347877492,9.82269052910105,0.0,3.3148769136,0.0,3.124471968043161,0.0,0.0,9.503130334948155,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.124471968043161,0.0,34.33627983100048,0.0,0.0,19120.368600381593,125395.18575419771,0.0,45.336769318707375,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 06:00:00,2006-07-09
4543,4543,,16.667138118871126,11.6586,17.039557129200002,15.522674592771725,0.0,3.6326889816,0.0,3.124471968043161,0.0,0.0,4.683942534184599,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.124471968043161,0.0,34.33627983100048,0.0,0.0,19130.728492156908,125398.31022616575,0.0,50.54697408040561,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 07:00:00,2006-07-09
4544,4544,,16.705838903976865,12.489171424200002,20.4123819172,21.07443860639671,0.0,3.9244983582,0.0,3.124471968043161,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.443148122107292,0.0,0.0,10.359891775315369,3.124471968043161,0.0,34.33627983100048,0.0,0.0,19141.088383932223,125401.43469813379,0.0,55.75555381164445,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 08:00:00,2006-07-09
4545,4545,,16.692938642274953,13.0093714242,23.302749444,27.986346202600874,0.0,4.1315577534,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.605947739188718,0.0,0.0,10.359891775315369,3.124471968043161,0.0,41.035113140897046,0.0,0.0,19151.44827570754,125404.55917010183,0.0,59.85938845106527,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 09:00:00,2006-07-09
4546,4546,,16.39623262313096,13.3787571363,25.9463174972,33.672396641011495,0.0,4.0564385022,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.124471968043161,0.0,46.98046610616689,0.0,0.0,19161.808167482854,125407.68364206987,0.0,62.770168600328,0.0,4.566210045662101,0.0,0.0,18.657627276221834,0.0,0.0,0.0,2006-07-09 10:00:00,2006-07-09
4547,4547,,15.757669668886287,13.4793,27.983558157199997,36.83018846658471,0.0,4.1219271198000005,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.856059134358699,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,1.1263935978403934,0.0,10.359891775315369,3.124471968043161,0.0,53.69626610616689,0.0,0.0,19172.16805925817,125410.8081140379,0.0,64.53506673437387,0.0,4.566210045662101,0.0,0.0,18.657627276221834,0.0,0.0,0.0,2006-07-09 11:00:00,2006-07-09
4548,4548,,14.932052919963876,13.363457136300001,29.2740392496,37.94668182780187,0.0,4.2663871068,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.926101820977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,0.0,0.0,10.359891775315369,3.124471968043161,0.0,60.41206610616689,0.11263935978403938,0.0,19182.527951033484,125413.93258600595,0.0,67.12196495828677,0.0,4.566210045662101,0.0,0.0,18.657627276221834,0.0,0.0,0.0,2006-07-09 12:00:00,2006-07-09
4549,4549,,14.158037217849119,13.0662,29.8095271068,37.16084812852746,0.0,4.2538672638,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462,1.1263935978403934,0.0,10.359891775315369,3.124471968043161,0.0,67.12786610616689,0.11263935978403938,0.0,19192.8878428088,125417.05705797399,0.0,70.73139703771456,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 13:00:00,2006-07-09
4550,4550,,13.816180282748434,12.7143,29.6524159556,33.91086285201118,0.0,4.0294726122,0.0,3.124471968043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2342269040292497,0.0,0.0,10.359891775315369,3.124471968043161,0.0,73.84366610616689,1.1263935978403934,0.0,19203.247734584114,125420.18152994203,0.0,74.23137752230852,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 14:00:00,2006-07-09
4551,4551,,13.719428319984088,12.371142863700001,29.3479174492,29.015842446124303,0.0,3.8965693662,0.0,3.124471968043161,0.0,0.0,11.31630777897906,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202305808194486,0.0,0.0,10.359891775315369,3.124471968043161,0.0,74.95447031979322,1.1263935978403934,0.0,19213.60762635943,125423.30600191007,0.0,74.80727513977112,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 15:00:00,2006-07-09
4552,4552,,12.571305028513866,11.918700000000001,28.2135301304,21.169199599308225,0.0,3.8850126252,0.0,3.124471968043161,0.0,0.0,18.56630777897906,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691652117243578,0.0,0.0,10.359891775315369,3.124471968043161,0.0,80.53654554716826,1.1263935978403934,0.0,19223.967518134745,125426.4304738781,0.0,72.97477576893574,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 16:00:00,2006-07-09
4553,4553,,10.745917997693226,11.3679,25.945903334399997,11.523971422401695,0.0,3.7367002302000003,0.0,3.124471968043161,0.0,0.0,25.81630777897906,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.124471968043161,0.0,84.75903245268748,1.1263935978403934,0.0,19234.32740991006,125429.55494584615,0.0,70.47907348745214,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-09 17:00:00,2006-07-09
4554,4554,,9.191436462612755,10.6662857121,22.9939833152,3.6094248128628457,0.0,3.9139046226000005,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.027259523748935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4610494780868337,3.124471968043161,0.0,84.75903245268748,1.1263935978403934,0.0,19244.687301685375,125432.67941781419,0.0,70.59096052068944,0.0,4.566210045662101,0.0,0.0,8.784074404686168,0.0,0.0,0.0,2006-07-09 18:00:00,2006-07-09
4555,4555,,7.875609769017665,9.8947285758,21.6440476036,0.188962252910967,0.0,4.2500149524,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.7823944154601064,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,84.75903245268748,1.1263935978403934,0.0,19247.148351163458,125435.80388978223,0.0,73.63575756918874,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-09 19:00:00,2006-07-09
4556,4556,,7.191895898816295,9.239014287900002,21.7078734312,0.0,0.0,4.4291454522,0.0,3.124471968043161,0.0,0.0,29.0,0.0,1.1892761994197003,0.11053816224063118,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,84.75903245268748,0.3028205289350183,0.0,19242.582141117797,125438.92836175027,0.0,72.86774343177663,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-09 20:00:00,2006-07-09
4557,4557,,7.333798777537334,8.4915,20.84738163,0.0,0.0,4.2066770046,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.25007987415693195,0.17714134024763623,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,83.43761445333226,0.18646456868172234,0.0,19238.015931072136,125442.0528337183,0.0,70.3065786265419,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-09 21:00:00,2006-07-09
4558,4558,,7.7724076754023645,7.5144857121,19.2039002272,0.0,0.0,4.0131004578,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33932645410872125,0.0,0.0,4.22688359155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19233.449721026474,125445.17730568635,0.0,67.07973600486646,0.0,4.566210045662101,0.0,0.0,0.4241580676359015,0.0,0.0,0.0,2006-07-09 22:00:00,2006-07-09
4559,4559,,7.985261993483922,6.5090571363,17.360216863599998,0.0,0.0,4.1354100648,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736493400418233,0.0,0.0,3.692560705620277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19229.22283743492,125448.30177765439,0.0,63.89788438313164,0.0,4.566210045662101,0.0,0.0,1.092061675052279,0.0,0.0,0.0,2006-07-09 23:00:00,2006-07-09
4560,4560,,7.740157021147581,5.6478857121,15.507804673199999,0.0,0.0,3.9081262038,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4532496813032316,0.0,0.0,2.112960364358869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19225.5302767293,125451.42624962243,0.0,58.73741150861854,0.0,4.566210045662101,0.0,0.0,3.066562101629039,0.0,0.0,0.0,2006-07-10 00:00:00,2006-07-10
4561,4561,,7.3983000860468975,4.9484571363,13.6038834232,0.0,0.0,3.2628712410000005,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8423879648783434,0.0,0.0,1.7238220807837572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19223.41731636494,125454.55072159047,0.0,54.66052693044897,0.0,4.566210045662101,0.0,0.0,3.552984956097929,0.0,0.0,0.0,2006-07-10 01:00:00,2006-07-10
4562,4562,,7.282197730729684,4.3255285758,12.0135496716,0.0,0.0,3.037513584,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.498692432831711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324823871696104,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19221.693494284154,125457.6751935585,0.0,48.785424021090044,0.0,4.566210045662101,0.0,0.0,6.873365541039639,0.0,0.0,0.0,2006-07-10 02:00:00,2006-07-10
4563,4563,,7.5402029647679365,3.7900285758,10.279402916,0.0,0.0,2.9026841340000002,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.543987030252921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777769845908196,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19222.625976671326,125460.79966552655,0.0,46.58233480275179,0.0,4.566210045662101,0.0,0.0,6.92998378781615,0.0,0.0,0.0,2006-07-10 03:00:00,2006-07-10
4564,4564,,7.959461470080097,3.2851285758000004,8.1834324368,0.6174373406914325,0.0,2.903647236,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05936322556666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49315317990455937,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19223.603753655916,125463.92413749459,0.0,45.624903027413204,0.0,4.566210045662101,0.0,0.0,6.324204031958325,0.0,0.0,0.0,2006-07-10 04:00:00,2006-07-10
4565,4565,,7.65630532008515,2.5638428637,5.17105842,4.1316265012913735,0.0,2.8795705554,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.793602838428508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22739279276640686,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19224.096906835824,125467.04860946262,0.0,45.41040011244089,0.0,4.566210045662101,0.0,0.0,5.992003548035634,0.0,0.0,0.0,2006-07-10 05:00:00,2006-07-10
4566,4566,,7.198346029667252,2.2993714242,4.0352574996,15.408479494243347,0.0,2.8814966628,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.819599433236815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.253389387574715,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19224.32429962859,125470.17308143066,0.0,47.29845181896458,0.0,4.566210045662101,0.0,0.0,13.524499291546018,0.0,0.0,0.0,2006-07-10 06:00:00,2006-07-10
4567,4567,,6.6887856924417015,2.4742285758,3.8104355324,30.43902225105839,0.0,3.3264336546,0.0,3.124471968043161,0.0,0.0,24.623406291416355,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31849782178709063,0.0,0.0,10.359891775315369,3.124471968043161,0.0,83.15974792649122,0.0,0.0,19230.577689016165,125473.2975533987,0.0,52.38618689970752,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 07:00:00,2006-07-10
4568,4568,,5.888969466923119,2.7518142879000003,3.9274315404,44.10016063878736,0.0,3.7212911778000004,0.0,3.124471968043161,0.0,0.0,15.614536025988134,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.124471968043161,0.0,83.4463959660996,0.0,0.0,19240.93758079148,125476.42202536674,0.0,57.34657586157677,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 08:00:00,2006-07-10
4569,4569,,5.3536086062937445,2.8436142879000004,4.0943790128,53.63546501236351,0.0,3.9264244656000002,0.0,3.124471968043161,0.0,0.0,10.123406291416355,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.124471968043161,0.0,83.4463959660996,0.0,0.0,19251.297472566795,125479.54649733478,0.0,61.31927040015177,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 09:00:00,2006-07-10
4570,4570,,5.198805465870793,2.7802285758000003,4.19166185,59.02686426875363,0.0,4.1623758582,0.0,3.124471968043161,0.0,0.0,7.473551682695335,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.359891775315369,3.124471968043161,0.0,83.4463959660996,0.0,0.0,19261.65736434211,125482.67096930282,0.0,64.17586042509792,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 10:00:00,2006-07-10
4571,4571,,5.173004942466967,2.5026428636999998,4.2091241544,60.488571442994896,0.0,4.212455423400001,0.0,3.124471968043161,0.0,0.0,14.723551682695335,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.687121019592324,0.0,0.0,10.359891775315369,3.124471968043161,0.0,83.4463959660996,0.0,0.0,19272.017256117426,125485.79544127086,0.0,65.96460221384304,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 11:00:00,2006-07-10
4572,4572,,5.476161092461914,2.1638571363000003,4.1405444843999994,58.82441858672126,0.0,4.2403843188,0.0,3.124471968043161,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8372999662589646,0.41815621194269376,0.0,10.359891775315369,3.124471968043161,0.0,89.4648048837327,0.0,0.0,19282.37714789274,125488.9199132389,0.0,68.43228216425962,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 12:00:00,2006-07-10
4573,4573,,5.6890154105434725,1.7988428637000002,3.9251672048,54.08068480413199,0.0,4.276017837,0.0,3.124471968043161,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,14.92610182097747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333922301021878,0.0,10.359891775315369,3.124471968043161,0.0,91.11837485336576,0.3763405907484244,0.0,19292.737039668056,125492.04438520694,0.0,72.02870861385144,0.0,4.566210045662101,0.0,0.0,18.657627276221838,0.0,0.0,0.0,2006-07-10 13:00:00,2006-07-10
4574,4574,,5.340708344591832,1.3551428637,3.493714784,46.61494787154844,0.0,3.8175979002000004,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.123872826378712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557662780716612,3.124471968043161,0.0,91.11837485336576,1.1263935978403934,0.0,19303.09693144337,125495.16885717498,0.0,75.71727073106688,0.0,4.566210045662101,0.0,0.0,13.904841032973389,0.0,0.0,0.0,2006-07-10 14:00:00,2006-07-10
4575,4575,,4.560242511626117,1.0557,2.8118254808,36.84289308924724,0.0,3.7781121672,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4235588440345872,0.0,0.0,3.1426512016275137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,91.11837485336576,1.1263935978403934,0.0,19309.65459422409,125498.29332914302,0.0,76.26932469383013,0.0,4.566210045662101,0.0,0.0,1.779448555043234,0.0,0.0,0.0,2006-07-10 15:00:00,2006-07-10
4576,4576,,4.082932828655349,0.9857571363000001,2.278061802,24.78710630093848,0.0,3.4920812094,1.5480255014938387,3.124471968043161,0.0,0.0,29.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,91.11837485336576,1.1263935978403934,0.0,19306.51194302246,125501.41780111106,0.0,74.37396477878767,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 16:00:00,2006-07-10
4577,4577,,3.908779295679529,1.0797428637000002,2.0523259828000002,11.54058230896488,0.0,3.5729788794,8.8,3.124471968043161,0.0,0.0,29.0,3.7769594885898643,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.192454762486424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,82.00726374225465,1.1263935978403934,0.0,19301.945732976797,125504.5422730791,0.0,71.93136881913428,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 17:00:00,2006-07-10
4578,4578,,4.070032566953437,1.2961285758,2.3450614080000003,3.092577555759931,0.0,3.5826095130000004,8.8,3.124471968043161,0.0,0.0,29.0,10.472973053845255,8.2,1.0700739179483738,0.0,0.0,0.0,0.0,0.0,0.0,22.939846982232723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,72.89615263114354,1.1263935978403934,0.0,19290.753278214313,125507.66674504714,0.0,71.929456591307,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 18:00:00,2006-07-10
4579,4579,,4.773096829707676,1.7769857121000001,3.7510934384,0.14180685452454198,0.0,3.6201691386,8.8,3.124471968043161,0.0,0.0,29.0,14.753950305956085,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.450333389444708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,63.78504152003242,0.0,0.0,19267.81343123208,125510.79121701518,0.0,74.8171022792883,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 19:00:00,2006-07-10
4580,4580,,5.830918289264512,2.4283285758,6.1906645988,0.0,0.0,3.9023477850000003,8.8,3.124471968043161,0.0,0.0,29.0,9.974282329512235,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.064950974630936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,54.67393040892131,0.0,0.0,19237.363097842634,125513.91568898322,0.0,74.32654157837675,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 20:00:00,2006-07-10
4581,4581,,6.379179411595799,2.8611,8.048145798799998,0.0,0.0,3.9360550992000003,8.8,3.124471968043161,0.0,0.0,29.0,4.393499325405432,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.274103599004963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,45.562819297810194,0.0,0.0,19215.298146868,125517.04016095126,0.0,71.61797963500123,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 21:00:00,2006-07-10
4582,4582,,6.16632509351424,2.9594571363,8.517268854,0.0,0.0,4.0458447666,8.8,3.124471968043161,0.0,0.0,29.0,0.7477608673372869,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878071216429271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,36.45170818669908,0.0,0.0,19203.024043268997,125520.1646329193,0.0,68.43665671775153,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 22:00:00,2006-07-10
4583,4583,,6.198575747769022,3.1867714242000003,8.826575200399999,0.0,0.0,3.9996175128,5.45526392074154,3.124471968043161,0.0,0.0,29.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,27.34059707558797,0.0,0.0,19197.145972052564,125523.28910488734,0.0,64.86680380591056,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-10 23:00:00,2006-07-10
4584,4584,,6.617834253081183,3.5321142879,9.286235508399999,0.0,0.0,3.7627030182,0.0,3.124471968043161,0.0,0.0,29.0,0.0,7.1172749687375205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,18.229485964476858,0.0,0.0,19192.579762006902,125526.41357685538,0.0,59.3161620363187,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-11 00:00:00,2006-07-11
4585,4585,,6.901640010523261,4.176900000000001,9.6012996056,0.0,0.0,3.3254706491999997,0.0,3.124471968043161,0.0,0.0,29.0,0.0,2.113665116843306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,10.321402665879614,0.0,0.0,19188.01355196124,125529.53804882342,0.0,55.11897538216657,0.0,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,2006-07-11 01:00:00,2006-07-11
4586,4586,,6.804888047758916,4.9003714242,9.9505725112,0.0,0.0,3.129967995,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.729783665067161,0.0,0.0,0.8364263805949395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124471968043161,0.0,7.972885869387051,0.0,0.0,19183.44734191558,125532.66252079146,0.0,49.12357039682497,0.0,4.566210045662101,0.0,0.0,4.662229581333952,0.0,0.0,0.0,2006-07-11 02:00:00,2006-07-11
4587,4587,,6.99194184243665,5.5823142879,10.2881813312,0.0,0.0,2.9518005971999997,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23957285115139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.673362805489289,3.124471968043161,0.0,7.972885869387051,0.0,0.0,19182.610915534988,125535.7869927595,0.0,47.014771994797414,0.0,4.566210045662101,0.0,0.0,7.799466063939238,0.0,0.0,0.0,2006-07-11 03:00:00,2006-07-11
4588,4588,,7.430550740301678,6.168085712100001,10.3352696544,0.5880488982307605,0.0,2.8160081418,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.244440307647382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6782302619852816,3.124471968043161,0.0,7.972885869387051,0.0,0.0,19184.284278340478,125538.91146472754,0.0,46.03241276227321,0.0,4.566210045662101,0.0,0.0,10.305550384559227,0.0,0.0,0.0,2006-07-11 04:00:00,2006-07-11
4589,4589,,6.895189879672304,5.8489714242,7.6175577624,4.0126002833722865,0.0,2.744741202,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.251325067343661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68511502168156,3.124471968043161,0.0,7.972885869387051,0.0,0.0,19187.962508602464,125542.03593669558,0.0,45.804904217465015,0.0,4.566210045662101,0.0,0.0,10.314156334179575,0.0,0.0,0.0,2006-07-11 05:00:00,2006-07-11
4590,4590,,6.8242384403117855,5.936400000000001,7.53893019,14.002007881039475,0.0,2.7505195242000005,0.0,3.124471968043161,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.801761631806475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.235551586144373,3.124471968043161,0.0,7.972885869387051,0.0,0.0,19191.647623624147,125545.16040866362,0.0,47.54989399579317,0.0,4.566210045662101,0.0,0.0,18.502202039758092,0.0,0.0,0.0,2006-07-11 06:00:00,2006-07-11
