,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Embodied energy Roof (TWh PE),6.072455908973903,6.102947767306418,6.149323896697901,6.044888970659597,5.723984996047076,5.641059636998599,5.925958169026436,5.27750731970743,5.168055926394188,5.497808539447971,5.348230775407593
Embodied energy Floor (TWh PE),1.1861686440423065,1.2303192492990096,1.2160190131689508,1.192671168155894,1.0246318023519883,1.0089101139337566,1.2337667552273028,1.039091337660953,0.9974462777576656,1.21159576316696,1.1468734158269869
Carbon footprint Windows (MtCO2),0.0719017729612257,0.07379551078761377,0.07238468077994793,0.07124218572573567,0.06431154077701098,0.06349924086834438,0.07306733315572364,0.06454405133490414,0.06260697028487026,0.07208299356653441,0.06906773176491675
Carbon footprint Wall (MtCO2),0.707458071174311,0.7424361076283522,0.9088865005567461,0.8880894354471235,0.6900379902011752,0.676669922503158,0.8471847079846785,0.7608619350583062,0.7258758832600213,0.9681000292132093,0.9068136304213836
Carbon footprint Roof (MtCO2),1.469142558622718,1.4765196211225204,1.487739652426911,1.462473138062806,1.3848350796888087,1.3647724928222418,1.4336995570225248,1.2768162870259911,1.2503361112244002,1.3301149692212832,1.293926800501837
Carbon footprint Floor (MtCO2),0.28428835270435443,0.29486990272455604,0.2914425734041287,0.28584680889686714,0.24557291130750133,0.2418049033394954,0.29569616447596514,0.24903841976998045,0.23905737235514302,0.29038245563505655,0.2748704880907655
Cost Electricity-Heat pump water (euro),13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0
Cost Electricity-Performance boiler (euro),3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0
Cost Natural gas-Performance boiler (euro),6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0
Cost Oil fuel-Performance boiler (euro),8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5
Cost Wood fuel-Performance boiler (euro),13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5
Cost Heating-District heating (euro),1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5
Investment heater (Billion euro),10.526919010932453,10.50426167108215,10.376018265968545,10.376818983299884,10.323964694881477,10.319221441609647,10.16699040584494,8.840521001284253,8.775187051225899,8.709853696583126,8.69614685703824
Investment Electricity-Heat pump water (Billion euro),2.8373794896251145,2.872025399216402,3.123219035707349,3.1701777263947486,3.1856846298635664,3.24671316836386,3.2641868369947518,2.152738423865743,2.1634253756688477,2.1736896106841344,2.197694685834486
Investment Electricity-Performance boiler (Billion euro),1.1285073546089432,1.1144304837575842,1.1665103926252107,1.160003663363631,1.149257200804521,1.14799064876552,1.197211331639642,1.4881342361391716,1.4882636728037417,1.4884047709270924,1.4989205946395112
Investment Heating-District heating (Billion euro),0.21018280270263467,0.20656290744332811,0.20611794310618628,0.2056470094877223,0.20514992474096308,0.2046264335660386,0.20407657009612393,0.20349894974539595,0.20289236327981777,0.20225931639945446,0.20205882877344516
Investment Natural gas-Performance boiler (Billion euro),3.138252701704562,3.118817900459908,3.0312350951190337,2.9503918642435036,2.927138711583371,2.839032857274985,2.769966810732997,3.192942346755353,3.155272840816232,3.117456593955623,3.095041077716926
Investment Oil fuel-Performance boiler (Billion euro),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment Wood fuel-Performance boiler (Billion euro),3.212596662291199,3.192424980204927,2.8489357994107665,2.89059871981028,2.8567342278890555,2.8808583336392437,2.7315488563814254,1.8032070447785904,1.7653327986572602,1.7280434046168207,1.7024316700738724
Financing heater (Billion euro),3.228667381179302,3.203319788635146,3.38998548106774,3.3862117572934456,3.3627381717978335,3.3974707360470773,3.3499959871670706,3.6678114913571194,3.639562435429982,3.6113297616265294,3.6046208222785783
Investment insulation (Billion euro),7.030854468829957,7.232081557317973,7.789245209985899,7.626672449322743,6.491123945748431,6.381314951426242,7.200251393771165,6.364248907331188,6.1563972183545435,7.28710130499177,6.956419292563919
Financing insulation (Billion euro),2.458262233447981,2.4813895229184424,2.6262464597469073,2.592155109477157,2.2784653240652117,2.237661401888625,2.536167749599854,2.397343364682424,2.315883783814101,2.7525670840770973,2.6247361895661943
Annuities insulation (Billion euro/year),0.3680444048257411,0.37857804683834756,0.407743913639574,0.3992337111877364,0.33979111071839135,0.33404293513902283,0.3769118320631694,0.3331495782832466,0.32226915805828293,0.38145816765097956,0.3641479438381916
Efficiency insulation (euro/kWh standard),0.1330153231544541,0.1352949190425021,0.1306537725480695,0.1322661023939603,0.13985831850569205,0.14274837934767784,0.13156592718564536,0.13286603001076008,0.13666685897322745,0.13165062984266843,0.13524587380380929
Efficiency insulation (euro/kWh),0.19972252215082645,0.20225483210252043,0.1993557809774273,0.20176137046664255,0.20987920118537162,0.2132196822952906,0.1967287134073954,0.19736453921940902,0.20184814459342776,0.19230532506601655,0.19664834117358523
Efficiency insulation (euro/tCO2 standard),628.6378498392502,649.6314092438321,639.0013973481516,655.1935219599634,712.2081809066902,742.3272255901223,734.4404402231864,756.8387842999435,791.9147879712159,822.1617377940944,858.3396150890782
Annuities heater (Billion euro/year),0.7207225765873818,0.7191713481283648,0.7103911991343593,0.7104460200233167,0.706827365895452,0.7065026203819804,0.6960801649399879,0.6052638067988774,0.6007907361144932,0.5963177061950707,0.5953792712452624
Efficiency heater (euro/kWh standard),1.009501496145195,0.9820079806090488,0.776689259039658,0.7457859977767766,0.7342811953035375,0.6985866504649333,0.6406616009321224,0.872788139397618,0.8437185802559732,0.8164877265927606,0.7891698694599312
Efficiency heater (euro/kWh),11.936816080548251,8.555269992833043,2.3457683488822307,2.2678046939639986,2.1195782604703326,1.8525657269303573,1.4223071056335168,1.8765984296233527,1.715529014483217,1.5804487864492442,1.4591575806856705
Investment total (Billion euro),17.55777347976241,17.736343228400123,18.165263475954443,18.003491432622628,16.81508864062991,16.70053639303589,17.367241799616103,15.204769908615443,14.93158426958044,15.996955001574895,15.65256614960216
Financing total (Billion euro),5.686929614627283,5.684709311553588,6.016231940814647,5.978366866770603,5.641203495863046,5.6351321379357024,5.886163736766925,6.065154856039543,5.955446219244083,6.363896845703627,6.2293570118447725
Annuities insulation households (Billion euro/year),0.581558339475895,0.5868731948879817,0.6117118072996371,0.603786784994995,0.5372826306165488,0.5281090704394583,0.5961826633750626,0.5674402789284242,0.5490940470270941,0.647590915728204,0.6186077831195355
Subsidies insulation (Billion euro),2.1634790183813766,2.3204817330771794,2.686099873994082,2.5896279577469254,1.9974557115512268,1.9636046268492813,2.2172650752445087,1.6147704445286097,1.55887229711992,1.8735600880831007,1.783275144065816
Lever insulation (%),3.249790919668888,3.116629385281799,2.899834546510634,2.9450842259048815,3.2496960549415213,3.2497962492915065,3.247357059000786,3.9412716085406583,3.949263342307601,3.889440937251944,3.9009231501446733
Efficiency subsidies insulation (euro/kWh standard),0.04093042489269022,0.04341065372784739,0.04505559557019726,0.04491080466580591,0.043037353691285085,0.043925332050832,0.040514770872202226,0.033711462494196535,0.0346056586070483,0.03384821416922845,0.03467022255970192
Subsidies loan insulation (Billion euro),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Debt insulation (Billion euro),1.6879905054127016,1.7054389035417177,1.9001785566666016,1.8753691336966019,1.5822392966433614,1.549386747126038,1.780127680406287,1.6434371763505524,1.5781651689363128,1.9266376739635884,1.8261523570117484
Saving insulation (Billion euro),3.179384945035879,3.2061609206990767,3.2029667793252155,3.161675357879215,2.911428937553841,2.8683235774509224,3.202858638120369,3.1060412864520264,3.0193597522983104,3.486903542945081,3.346991791486354
Annuities heater households (Billion euro/year),1.0215528910723801,1.0139118995491865,1.0721797978535887,1.0706118955487802,1.0634979684898949,1.0736098384930508,1.0588754413254953,1.0862369030814651,1.077963605125318,1.0696924344703371,1.06772577769446
Subsidies heater (Billion euro),2.638758369929124,2.6751027412170694,2.096930070516173,2.109837713840101,2.1119152844759634,2.029090851401387,1.9906349249058748,0.4528875653905597,0.45143782913974156,0.4499722618487817,0.45145142462390514
Subsidies loan heater (Billion euro),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Debt heater (Billion euro),0.7216190421414767,0.7130271731619768,0.7608730873949339,0.7629167499894041,0.7552523810553743,0.7697913725839459,0.7569671515064548,1.3931972077252908,1.3817506057271294,1.3703312629364013,1.3676267603285395
Saving heater (Billion euro),7.166541598861853,7.116131756703104,7.51821510805744,7.504064519470381,7.456797029350142,7.520339217624315,7.419388329432611,6.994436228168403,6.941998616359028,6.889550171797941,6.877068672085796
Subsidies total (Billion euro),4.8022373883105,4.995584474294249,4.783029944510255,4.699465671587027,4.109370996027191,3.992695478250668,4.207900000150384,2.0676580099191693,2.010310126259662,2.3235323499318827,2.2347265686897213
Subsidies loan total (Billion euro),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Debt total (Billion euro),2.409609547554178,2.4184660767036945,2.6610516440615353,2.638285883686006,2.337491677698736,2.319178119709984,2.537094831912742,3.0366343840758434,2.9599157746634424,3.2969689368999897,3.193779117340288
Saving total (Billion euro),10.345926543897733,10.322292677402181,10.721181887382656,10.665739877349596,10.368225966903983,10.388662795075238,10.622246967552979,10.10047751462043,9.961358368657338,10.376453714743022,10.224060463572151
Investment total (Thousand euro/household),8.969809894690947,9.077659581429415,9.296224687775577,9.29670473316444,8.882152094857037,8.896359430612328,9.070082670626245,8.213066935353467,8.159014602003877,8.485500484958353,8.398681132253971
Investment insulation (Thousand euro/household),11.523458819483743,11.76288293299027,12.489020666825786,12.423514368219873,11.24583649817769,11.209532310846022,11.710768514712399,11.409522750344015,11.302435279642776,11.985751703121979,11.84244499683182
Subsidies insulation (Thousand euro/household),3.545907753554138,3.7742321844683158,4.306804566437697,4.218390176736874,3.4605810229781815,3.4493031103995615,3.606246033910361,2.894883652681993,2.8619097537918625,3.081612986670116,3.0358057672560457
Saving insulation (Thousand euro/household),5.210961434038128,5.214777415825729,5.135532034717066,5.150230260609549,5.044034605014551,5.0385486477534505,5.209253683673078,5.5683630915911335,5.543196284438414,5.735224244768925,5.697840300956893
Debt insulation (Thousand euro/household),2.766589631891477,2.7738733326962244,3.0466840656710232,3.0548939308734493,2.7412208701849545,2.7216805526930092,2.8952687971289603,2.9462760060708897,2.897329241412498,3.1689144716829385,3.1087989286188793
Share subsidies C1 (%),0.3368250321517163,0.34320463676746266,0.4449461558551654,0.44366993109014696,0.4206653363451841,0.4189224424589688,0.41992266703488834,0.23921875254734906,0.23718363015555904,0.257892352326575,0.2541369235468111
Share subsidies C2 (%),0.3486072254718383,0.3559614402321442,0.4074387852608453,0.40527969882609893,0.388005707771373,0.3857914437382306,0.38559176914684945,0.2277481304117596,0.22632296363836255,0.2352985427710132,0.23272346735225666
Share subsidies C3 (%),0.2914227095155654,0.30110643717101804,0.2843721424896805,0.2817181647956575,0.26488622668155004,0.26032045693889677,0.26215837070142356,0.164579916783097,0.16337021651361044,0.17120978396442826,0.16908140211255104
Share subsidies C4 (%),0.2865083214087102,0.2961826845655671,0.25045953393513254,0.24866776356558276,0.2366556969683299,0.23256305923690548,0.23514099305274921,0.13354401378467864,0.13260656890090308,0.14144826626219417,0.1396060608981293
Share subsidies C5 (%),0.22512893219915206,0.23238882107128406,0.16068525980325785,0.15883747260132614,0.14891177514370862,0.14072032176046337,0.14747956621680816,0.07305578968121425,0.07150722512548734,0.08412033917271618,0.08127288648229597
Ratio expenditure std Multi-family - Owner-occupied - C1 (%),0.07791884440420989,0.07624665213891499,0.07373421375539442,0.07266881582246534,0.07058991505097562,0.06853622375014413,0.0650967824607606,0.06313293749152803,0.06105875995562074,0.05906602138627096,0.05715801919330407
Ratio expenditure std Multi-family - Owner-occupied - C2 (%),0.04450609418019858,0.0434903737464783,0.04201828493417498,0.0414341691949635,0.04023589292619468,0.03905657122690205,0.03717188284933991,0.03601524704932396,0.034830058605665924,0.033692466029154204,0.032604654639604644
Ratio expenditure std Multi-family - Owner-occupied - C3 (%),0.03095356147070267,0.030206481662512354,0.029198483385139248,0.028768013904585617,0.027915011580153363,0.02707910080566343,0.0257558601374163,0.024869234205175082,0.02400703576706752,0.023181770879091047,0.022394910982486593
Ratio expenditure std Multi-family - Owner-occupied - C4 (%),0.021957861710720557,0.021407000687039313,0.020664021407164394,0.020328619840078305,0.019698571253411654,0.019082916442665986,0.018123580895778518,0.017483695467267767,0.016860299906106276,0.01626462869518095,0.015697649807881908
Ratio expenditure std Multi-family - Owner-occupied - C5 (%),0.012110798519077747,0.01180651658738688,0.011416156809263623,0.011245608195130386,0.010911667870062168,0.01058496070481452,0.010066497570192411,0.009707735380479686,0.009368742510303322,0.00904446636627415,0.00873546856283762
Ratio expenditure std Multi-family - Privately rented - C1 (%),0.06531965274325582,0.06394673637919579,0.0620699906265385,0.061148784289940056,0.05961768202277028,0.058087648367517765,0.054595429139260056,0.05214253927092031,0.04985522953021605,0.047674065764597436,0.045155561722918444
Ratio expenditure std Multi-family - Privately rented - C2 (%),0.03517016003255377,0.03443096770951373,0.033423001759245584,0.03296390417728496,0.03214337150698197,0.03132622619753057,0.02957475586103519,0.02838784030868294,0.02727100255871204,0.02619844264445878,0.024982773156969156
Ratio expenditure std Multi-family - Privately rented - C3 (%),0.02413625925638197,0.02362835196271619,0.022938499027599743,0.022626882203596065,0.022064939035069665,0.021505889718799177,0.02031484276936739,0.019512508788789046,0.018757425008560803,0.018032119096237087,0.017216285776283737
Ratio expenditure std Multi-family - Privately rented - C4 (%),0.01737965480708639,0.017014178073463983,0.01652074537687918,0.01629974383520657,0.015897154696756306,0.015496655529552412,0.014638782704671985,0.014049180081101087,0.013496578549418043,0.012966752458072068,0.012372066504981028
Ratio expenditure std Multi-family - Privately rented - C5 (%),0.009936391625547752,0.009729631219524274,0.009451150997176787,0.009330636616310846,0.009103014711539093,0.008876160157099335,0.008389196608133703,0.008040337547545672,0.0077149233214815986,0.00740259313159509,0.007043959035051525
Ratio expenditure std Multi-family - Social-housing - C1 (%),0.05759707090590596,0.0562989267960463,0.054616420625209175,0.054111481449405086,0.05269839796169297,0.0513166152893774,0.04928741055345013,0.047716278906911484,0.04622074751038905,0.04478468026347959,0.04341354579403346
Ratio expenditure std Multi-family - Social-housing - C2 (%),0.03376247660931812,0.033004723395394904,0.03202429538882371,0.0317288288314036,0.030905321396215133,0.030100640254570404,0.028916602765957745,0.028001803792329118,0.027130481862262888,0.02629363688856419,0.0254945937463974
Ratio expenditure std Multi-family - Social-housing - C3 (%),0.02380219503040256,0.023267873876630388,0.02257756515448596,0.02236480756103491,0.02178464078448393,0.02121776374905426,0.020379860238048164,0.019735893937025233,0.019122740643786124,0.018533776533100035,0.017971363076519416
Ratio expenditure std Multi-family - Social-housing - C4 (%),0.01730003091288032,0.016910255167861363,0.016408505664642147,0.01624643444053944,0.015823683164349515,0.015410399562009805,0.014800105929353472,0.014332618043761873,0.01388755337903012,0.01345987249705607,0.013051264567244283
Ratio expenditure std Multi-family - Social-housing - C5 (%),0.00984952979814379,0.009623381474646442,0.00933367395432363,0.009229428948546397,0.008984083007381079,0.008743688315140122,0.008387488345517637,0.008118022177381634,0.007861765730361578,0.007615395741066003,0.007379776893867896
Ratio expenditure std Single-family - Owner-occupied - C1 (%),0.1583105247724772,0.15484721243766428,0.15006354896114438,0.1476173161768344,0.14321482443563394,0.13922860298729758,0.13307739755092896,0.12991550835836044,0.12643333932932263,0.12302692911600303,0.11970116437018773
Ratio expenditure std Single-family - Owner-occupied - C2 (%),0.09097984387105998,0.08867002953128489,0.08590987013459776,0.0841932489842279,0.08127487546547613,0.07865973419977429,0.07482048622593719,0.07274124524625626,0.07054749226860375,0.06842187109275755,0.06636695927864922
Ratio expenditure std Single-family - Owner-occupied - C3 (%),0.0613459131696839,0.05953402871584013,0.057571316939683835,0.056473521442307134,0.0545672600459591,0.05281584460868254,0.05021588542963103,0.0486060430492321,0.047035839062310805,0.045527115884385974,0.044080455997045444
Ratio expenditure std Single-family - Owner-occupied - C4 (%),0.04230384616553325,0.04093921246660213,0.03950898046938328,0.038768419846150544,0.03746521303580748,0.036268754194937844,0.03447421915274543,0.033375726540653475,0.03230150048585016,0.03127034234740955,0.030282623365943298
Ratio expenditure std Single-family - Owner-occupied - C5 (%),0.021735804981764844,0.021073697595054734,0.020407126455107682,0.020139532935474696,0.019561419965796443,0.01902457826098928,0.018160863696252316,0.017630114780817205,0.01712189348224443,0.016631438465879837,0.016159491468752403
Ratio expenditure std Single-family - Privately rented - C1 (%),0.1248898798591076,0.12185510957303619,0.11850301594122233,0.11696475353046663,0.1139381017072068,0.11098157163899947,0.10548571234691809,0.10090421062923573,0.09663328280366112,0.09386648463018707,0.08870313215985931
Ratio expenditure std Single-family - Privately rented - C2 (%),0.07344736357083462,0.0716625418174865,0.06970915448021486,0.06881780524703093,0.0670469566925219,0.06531735225436956,0.062124075575688345,0.05943811097409461,0.05693580895150878,0.05531422854833834,0.0523022973994331
Ratio expenditure std Single-family - Privately rented - C3 (%),0.04967879141674827,0.04848502002228269,0.04718540188611874,0.046591366709826464,0.04541232932845057,0.044261389965000585,0.04208524101891815,0.04033709549448315,0.038704214426445976,0.03764559404128016,0.03568075933137373
Ratio expenditure std Single-family - Privately rented - C4 (%),0.03495426390049693,0.03411635762727223,0.03321454919324852,0.03281401362644906,0.03199418500930893,0.031194459455528907,0.02968736064393296,0.028478695092756582,0.02735113189066307,0.026627885708718203,0.025267054157410245
Ratio expenditure std Single-family - Privately rented - C5 (%),0.0180354240696979,0.017613453728045493,0.017163895146501545,0.016981126868506474,0.01657069839223681,0.016170368143102246,0.01541554566428379,0.014818111164446908,0.014258914961571905,0.013901724354025065,0.013219032887217048
Ratio expenditure std Single-family - Social-housing - C1 (%),0.0871430942727058,0.08536692110645411,0.08353231764296105,0.08332306502610869,0.08165057521458816,0.0800505420114566,0.0768895374986549,0.07493945524594102,0.07309971260763332,0.07131516391563807,0.06959330914234414
Ratio expenditure std Single-family - Social-housing - C2 (%),0.0524442005469991,0.05137124410143757,0.05026004926149298,0.050116705263966145,0.049108355724613716,0.048142425594723634,0.046212300813091384,0.045036290056009384,0.043927928815843315,0.04285277381981191,0.041815328693198324
Ratio expenditure std Single-family - Social-housing - C3 (%),0.03665409447218591,0.03591366873540829,0.035146187497258626,0.03505046659585089,0.03435353003553968,0.03368624966902416,0.03233608512897839,0.031519035611785005,0.030749727902906178,0.030003311708631623,0.02928302790039371
Ratio expenditure std Single-family - Social-housing - C4 (%),0.026466811201075427,0.025933200360987285,0.02537835565970189,0.025311021421559103,0.024808512158586107,0.024327274440016207,0.02335446874644534,0.022764407418944175,0.022209541405466656,0.021671146514391743,0.021151569733470797
Ratio expenditure std Single-family - Social-housing - C5 (%),0.01410432309581445,0.013818888836955838,0.01352359674458912,0.013487401248974596,0.013218914766442913,0.012961893952878636,0.012444259301945959,0.01213009690104529,0.011834135118016677,0.011546997033433334,0.011269920477441091
Ratio expenditure Multi-family - Owner-occupied - C1 (%),0.05183748154491592,0.050863869979861955,0.04945891607056591,0.04877626004113635,0.04758257138002836,0.04642113948526242,0.044551861064088046,0.043526582760648615,0.04234905986803492,0.041213078838114856,0.04012490801359178
Ratio expenditure Multi-family - Owner-occupied - C2 (%),0.033824169528157234,0.03315530171127228,0.0322099212459597,0.03178243210336993,0.03100227136903376,0.030244424593754687,0.02906693046340404,0.028351124501532224,0.027585788427564664,0.026848118075192634,0.026141754642228586
Ratio expenditure Multi-family - Owner-occupied - C3 (%),0.025615244443382455,0.025083951880036606,0.02439494956940639,0.024059669865217636,0.023458742950516427,0.022876273897522406,0.021975991821230823,0.02136121675791998,0.02075645550952043,0.02017499168120629,0.019619318218709186
Ratio expenditure Multi-family - Owner-occupied - C4 (%),0.019678388060577895,0.019256442403817024,0.018706507023471982,0.01842943683688915,0.017950950764661706,0.017487107857173882,0.016779446993925067,0.016299275573103598,0.015826260812580883,0.01537217289713991,0.014938656723478374
Ratio expenditure Multi-family - Owner-occupied - C5 (%),0.012458798364503317,0.012191235575061212,0.011858405605782859,0.011696589815675144,0.011405791270048357,0.011122649078158785,0.010684806589860256,0.0103737098442729,0.010078964017693681,0.009795724488350352,0.009524795682066529
Ratio expenditure Multi-family - Privately rented - C1 (%),0.045320673582781405,0.04447715771193574,0.04336306233737949,0.04275864615559291,0.04183168862507788,0.0409164616805509,0.03922458073220689,0.03779193288452406,0.03643606816952774,0.03537559203019434,0.03385937514522274
Ratio expenditure Multi-family - Privately rented - C2 (%),0.0281986886284491,0.027677167071041446,0.02698891210815404,0.026638899842643646,0.026068937170550584,0.025507385829160293,0.024453319931820598,0.023658587913757682,0.022902038715798326,0.022257981881053934,0.02142728446063911
Ratio expenditure Multi-family - Privately rented - C3 (%),0.021107781496643725,0.020718086934220628,0.02020573339787208,0.019947848785012316,0.019523335297113153,0.019104809579790365,0.018307453622534543,0.017722999810510547,0.01716743029362832,0.01667836041428684,0.016074006013534647
Ratio expenditure Multi-family - Privately rented - C4 (%),0.016383609301162935,0.016081802560180325,0.015687443552176262,0.015491248509543117,0.015163933096722992,0.014840746972475718,0.01421703247875979,0.013755035987166615,0.013318169867177014,0.012925271425005,0.012451964391585439
Ratio expenditure Multi-family - Privately rented - C5 (%),0.01067841504238951,0.0104834598987327,0.010229378649513829,0.010107239623928614,0.009895980613403006,0.009686443742934573,0.009275520205665787,0.008963875779874609,0.008670925043067743,0.008398301484609476,0.008073240819990581
Ratio expenditure Multi-family - Social-housing - C1 (%),0.041573238191211496,0.04076557498715613,0.0397689087074359,0.039392766274757976,0.03852492145481373,0.03769602578761736,0.03649236401311959,0.03553289872676372,0.03462096938909033,0.033741813981914615,0.03290273789182245
Ratio expenditure Multi-family - Social-housing - C2 (%),0.02750834624233669,0.026978170151074208,0.026320283109664926,0.026076093153966716,0.025507259933876928,0.024961140463072004,0.024167527672532777,0.023539347653732015,0.022940902116802067,0.022363874385763004,0.021812497072976066
Ratio expenditure Multi-family - Social-housing - C3 (%),0.021003933789957373,0.020599965415793235,0.02009713948518414,0.019909684357279234,0.019476500630791985,0.01905900094905043,0.018450690213840985,0.017972550047194304,0.017516870141652593,0.01707744929659807,0.016657206371027168
Ratio expenditure Multi-family - Social-housing - C4 (%),0.016426688738839536,0.01610993818250236,0.01571553608154564,0.015564302984639565,0.015224913219549966,0.014896469122028858,0.01441914426334515,0.014045860223066536,0.013689927937439964,0.013346568689921656,0.013017815426171605
Ratio expenditure Multi-family - Social-housing - C5 (%),0.01065411606785976,0.010444658186511567,0.010183585179011984,0.010075539088004288,0.00985097408929414,0.009631960538272895,0.009314182226275928,0.009068963335806582,0.008835106805784088,0.00860939276657692,0.008392816051325733
Ratio expenditure Single-family - Owner-occupied - C1 (%),0.08828005757625185,0.08666662002294781,0.08487517002963003,0.08367398725148853,0.08141200797278066,0.07960380977212753,0.07686651628450776,0.07561127979277171,0.07398918645919667,0.07239746772718686,0.07084874744543596
Ratio expenditure Single-family - Owner-occupied - C2 (%),0.058112747039078455,0.05690512276662388,0.05581403972843912,0.05486209876032602,0.05320386567711994,0.051847348485034306,0.04984772247944472,0.048832457741459966,0.047664507534871316,0.046527979338779446,0.045429014683819435
Ratio expenditure Single-family - Owner-occupied - C3 (%),0.04324200072034066,0.0422228668143944,0.041238455083714924,0.04057527534784567,0.03942914012999078,0.038431623879898395,0.0369341854302389,0.03600858417264839,0.03509058602496582,0.03420384290447222,0.03335206381730101
Ratio expenditure Single-family - Owner-occupied - C4 (%),0.032583908159512856,0.0317489599959633,0.030905382866959444,0.030420306643474913,0.02957377985350428,0.028829496319172743,0.027700364286988403,0.027011778373351846,0.026327003688671448,0.025666089903642036,0.025031468396201396
Ratio expenditure Single-family - Owner-occupied - C5 (%),0.019546012156252516,0.019072622888052476,0.018597226644522753,0.01838968637515597,0.01795978886238541,0.017571812893997504,0.01694179432618639,0.016550626004651944,0.016175235146798805,0.015811229151403785,0.015459992210910675
Ratio expenditure Single-family - Privately rented - C1 (%),0.07407323396493777,0.07259376552004694,0.07110729818587087,0.07028920731360781,0.06876337457135466,0.06733683853850551,0.06572412071824917,0.06344402108419307,0.061249242870168565,0.061150405478391234,0.05836567571622196
Ratio expenditure Single-family - Privately rented - C2 (%),0.049268093890319956,0.048284850461897975,0.04729006723581416,0.0467557321939963,0.04575473945060964,0.044810525951895365,0.043617183966286215,0.042118560868453454,0.040685296570435,0.04042824451975504,0.03863089108458395
Ratio expenditure Single-family - Privately rented - C3 (%),0.03650013637935626,0.035781076495253784,0.03504989549599769,0.03466209864285307,0.033936821747351825,0.03324904267594566,0.03226203161813766,0.031204590245515026,0.0301939575594261,0.029926907822436108,0.028666484093132032
Ratio expenditure Single-family - Privately rented - C4 (%),0.02789498024049156,0.027347935650895296,0.026792320772473947,0.02650866217739925,0.025963797409669254,0.025445062584221703,0.02465992219264639,0.023869568677669425,0.023118322747547486,0.022873729933426203,0.02193804174996123
Ratio expenditure Single-family - Privately rented - C5 (%),0.01681567512794756,0.016494398350418993,0.0161661112102437,0.016014249384101033,0.01569851745955861,0.015395365293356127,0.014894540327291258,0.01444334613922012,0.014014926623870865,0.01382478771018,0.013289296562175841
Ratio expenditure Single-family - Social-housing - C1 (%),0.056989661072798944,0.05604178740151056,0.05517573016138275,0.054997529436798205,0.0540659914153775,0.05323988400201681,0.05158779575585049,0.05051182571109806,0.049515910785079914,0.048546127733858836,0.04761217844431801
Ratio expenditure Single-family - Social-housing - C2 (%),0.038527835083567524,0.0378842373634542,0.03727577056949476,0.037149482162820616,0.03652447633749029,0.03595899717219145,0.03482667995154442,0.034102680349413786,0.03343006895412019,0.032775066578813065,0.0321433551075299
Ratio expenditure Single-family - Social-housing - C3 (%),0.02926850090057984,0.02878556426431687,0.028321785604096143,0.028231278385918473,0.027764468115744952,0.0273378983255136,0.026478602938265917,0.025934350183663725,0.025427719735494257,0.024934276231995567,0.024457984860657787
Ratio expenditure Single-family - Social-housing - C4 (%),0.022803962364145725,0.02242817551883032,0.022060701344066697,0.021992689761530543,0.02163124440650956,0.021297727581396787,0.02062985347525744,0.020207249275965025,0.01981332906912022,0.019429638902629214,0.019058986439160246
Ratio expenditure Single-family - Social-housing - C5 (%),0.014053809530108066,0.013821638678733013,0.013590810864600728,0.013550314138561817,0.01332927303521766,0.013122068022472629,0.012711380733581926,0.01245350713999651,0.01221121412903455,0.011975239498527829,0.011747002747369055
Stock Multi-family - Owner-occupied - C1,339192.1383731315,343505.75202723796,347801.6992608942,352086.7848977995,356360.7731949234,360624.7111245283,364878.54736006004,369117.0595983156,373339.97434534447,377547.6792316653,381731.24993317516
Stock Multi-family - Owner-occupied - C2,489664.686690223,496022.65260016953,502362.2484017387,508690.7730557611,515008.094920038,521315.5077907815,527613.063885443,533894.2104326423,540158.3225925636,546405.9930127392,552626.0602080764
Stock Multi-family - Owner-occupied - C3,672284.6132717057,681074.2037246466,689845.3029163599,698606.5867462761,707358.2674297089,716101.9841282172,724837.9620703615,733557.7101938142,742264.1175683741,750958.2012930742,759626.0216860633
Stock Multi-family - Owner-occupied - C4,901083.8002614706,912931.734882546,924761.0792483909,936585.26948518,948405.0139923354,960222.3325320927,972037.7755502774,983840.6828827009,995633.83238716,1007418.6873820083,1019177.9725617374
Stock Multi-family - Owner-occupied - C5,1444254.2770446765,1463096.1818589352,1481903.9054732227,1500690.207244828,1519455.886364017,1538204.264567288,1556935.956934363,1575632.1187775622,1594300.9900751088,1612944.8644073843,1631533.5878509588
