,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Bill saving Owner-occupied - C5 (euro/year.household),373.2275231068413,380.81829273935,348.60727286678554,351.54789645431464,315.5702529629282,310.67482529778584,297.0822794445922,289.71048749164805,283.85551937685216,278.10919292488546,272.43435294512494,272.86850820333575,267.0680642244454,261.3123273651715,255.5939360730109,249.90675203737052
Bill saving Privately rented - C1 (euro/year.household),209.3996447158384,214.74766478102043,231.065675436294,234.79056016766398,224.11118555203737,224.9604846393259,527.1991185159086,512.8007010625821,493.4259807088581,520.2346480316886,508.99242604514905,500.8665991183161,487.9273673270791,474.2285562931142,459.8511365318271,390.0308303578473
Bill saving Privately rented - C2 (euro/year.household),238.83882630834634,245.47672382644086,256.0640642638273,260.2844134152718,244.82714173300113,245.28250558287826,599.0784276744619,579.3877349333145,552.1481888911121,599.8689689938733,583.8230982007947,571.4574493317933,553.4157356512673,534.5839770698341,515.1107235010701,436.2619984880365
Bill saving Privately rented - C3 (euro/year.household),245.84473569016535,252.74699556613157,264.53847381017727,268.95981716091603,253.52445963349288,254.07710937577096,618.5161361046861,597.2420475326886,568.1348875976942,631.5091855210625,613.5359739579095,599.5334886003764,579.5745827968276,558.8733885669039,537.5983635401856,461.8137258973642
Bill saving Privately rented - C4 (euro/year.household),263.6005958990938,271.08789966559226,282.42043145799715,287.31154809350033,271.7518358902938,272.4457083963259,658.2643261748692,635.9150361087342,605.5520167680816,675.8269806121018,656.6558608436268,641.7598253109624,620.4910166053387,598.4375672149014,575.776192030067,499.89826917088163
Bill saving Privately rented - C5 (euro/year.household),299.0150575431676,307.0819022035336,326.53946962616,332.53225895860965,318.3566643926601,319.62758342875685,742.463700720581,719.2024865268548,688.2260816437256,768.8333723479235,749.1345784946411,734.2702432635236,712.1861987340066,689.1380893414901,665.2984959961059,589.1549369093763
Bill saving Social-housing - C1 (euro/year.household),144.4930124031433,147.23811911814028,167.9152620436991,171.4795790965513,166.37131843787364,166.624960561284,164.0850285882598,162.47461250495172,161.59168942461093,160.72321376151433,159.86365034059742,162.0424767578756,161.1394841417638,160.2385293051036,159.33928206040846,158.44154314145902
Bill saving Social-housing - C2 (euro/year.household),162.02190480578952,165.269915206572,185.36260309903696,189.29609066814837,183.27449031162945,183.54074687311197,180.69104826699024,178.90899325679138,177.93732860587684,176.98056552063707,176.03236140841187,178.4421568266299,177.4404785071059,176.43981931193204,175.43977319143184,174.44008216318366
Bill saving Social-housing - C3 (euro/year.household),173.99200823227866,177.43728933603754,200.02945861945778,204.21714246383223,197.8321296915443,198.1326031193205,195.03929195947723,193.18727995400525,192.15553130842616,191.13901782139263,190.13087198756813,192.68448901244386,191.6191800103153,190.55400820935066,189.48854017502237,188.42250912508956
Bill saving Social-housing - C4 (euro/year.household),190.5002906776043,194.18631768913409,220.76165775870848,225.2998045372536,218.48570652551186,218.84896094164813,215.49899717010308,213.52812344298815,212.44061237040654,211.36737897233127,210.3008479100635,213.04285377938663,211.9140405378571,210.7825907790222,209.64802498690509,208.51006288197019
Bill saving Social-housing - C5 (euro/year.household),236.9392591255178,241.24811685078262,280.16275726044194,285.6729160215058,277.71953748708137,278.2386731612392,273.8034755378865,271.3361941287227,269.99161099165207,268.6595827969526,267.33046981474126,270.56027180571107,269.15736821746304,267.74435870738006,266.32046206547744,264.88516707977783
Balance Owner-occupied - C1 (euro/year.household),-515.5983060934276,-503.86760831289916,-488.888889404104,-493.8114311433867,-480.877701752805,-483.02812352788635,-511.3492024963376,-586.2650641410385,-588.1828165398823,-590.0982587382373,-592.3272470494248,-592.793260406922,-602.2088634809406,-604.341222910241,-606.4104898782015,-640.5208193723147
Balance Owner-occupied - C2 (euro/year.household),-661.4022649194078,-655.3490064325015,-702.5359161536143,-706.6266740420401,-672.5463543536316,-675.5358215673236,-680.6224773849449,-771.2174773662307,-773.5780517761291,-775.8944751457315,-778.1707654817717,-783.9893399075578,-786.3074205731405,-820.8256897153792,-822.7560583305674,-824.6768041759688
Balance Owner-occupied - C3 (euro/year.household),-787.0774762580378,-783.4276446680724,-812.2341647937858,-815.236120114879,-804.6501493403246,-806.4800160630309,-809.0544387369471,-879.5173987412102,-881.094345909538,-882.5817828704844,-883.9767093001535,-884.868222949972,-886.1177584777565,-887.2955009004776,-888.4068578350061,-889.4572890415136
Balance Owner-occupied - C4 (euro/year.household),-789.4626233365557,-784.8094473820511,-820.4475243488778,-823.3552891781355,-807.702233404784,-809.4789388861233,-811.7101606223607,-879.6578648710149,-881.1900587699756,-882.6100273975505,-883.9126168286289,-884.9055546109537,-886.002034130995,-887.0068157756831,-887.9274415613213,-888.7716653687371
Balance Owner-occupied - C5 (euro/year.household),-707.8199934721408,-712.7631255779722,-724.7580232617061,-726.8923072720304,-713.588517995282,-716.2202597733265,-720.7972899677,-784.516758036915,-787.2434791460213,-789.8480009555044,-792.3306432380015,-793.4377371883702,-795.7224685181511,-797.9044535449102,-799.9897162687552,-801.9844881326082
Balance Tenant private - C1 (euro/year.household),-472.79544220501367,-467.4550782554781,-417.82144302069014,-417.9298565891746,-422.18522950974057,-421.31525849534336,-469.89212196614756,-499.69503116773853,-493.1004596446261,-626.8623262853138,-621.3577880104311,-611.8361439975608,-606.0993204028211,-600.4682985911306,-594.8946975435792,-568.4460068147583
Balance Tenant private - C2 (euro/year.household),-510.6719447288739,-505.29049701777456,-467.03049356844485,-467.06829838908544,-469.249425340518,-468.56619871185615,-563.3246529831304,-598.1509984772449,-586.2530162648484,-769.1184866651411,-759.092605748142,-744.2076629269044,-733.8313550047491,-723.5606905866372,-713.3736272378466,-664.1740514771938
Balance Tenant private - C3 (euro/year.household),-488.6417684484192,-483.00630994714993,-444.6522367805303,-444.26138344601964,-447.2682738381971,-446.58068194781663,-498.3544316702495,-533.5993200823065,-525.1726643220277,-701.9086567522676,-693.3881145426855,-679.8485628875603,-671.2196398908025,-662.7897126289636,-654.5373028199847,-617.6146497135268
Balance Tenant private - C4 (euro/year.household),-462.7628657994349,-456.71356521140484,-415.5553437811697,-414.6600965248088,-418.6145769730389,-417.81739257544007,-422.511171760013,-457.9425208584545,-453.3794348948918,-620.563016338237,-614.4818519270995,-603.1374158402765,-597.1515764391529,-591.4380273492039,-585.9663297281481,-560.1582113115578
Balance Tenant private - C5 (euro/year.household),-381.5239548173947,-374.4376876483141,-317.93759958642397,-315.7325246309821,-323.3324306350152,-322.13065843718647,-219.65898808351858,-255.56882913619347,-259.7134493236556,-372.7310146816211,-373.36236017942474,-368.3334332679748,-369.61115879248575,-371.3611491707966,-373.50864640221903,-374.3030504203226
Balance standard Owner-occupied - C1 (euro/year.household),-302.3051897408973,-293.2968695514216,-140.5498191548952,-144.8568012848832,-263.9815960120723,-269.84285366433,-306.81274822351685,-377.38963468779895,-383.19520192564363,-389.03151157184936,-394.19607898864973,-394.97563588817036,-408.1803623059634,-414.5497189137116,-420.9342594612749,-389.61949628345275
Balance standard Owner-occupied - C2 (euro/year.household),-424.9728572940481,-422.73457283006525,-350.16400800764075,-354.7998135244833,-389.223630910563,-399.02952718294875,-419.4784410266475,-519.8414332585861,-528.7309672658232,-537.5522848225717,-546.3404977856308,-551.6812564403903,-560.6436555633315,-587.3389584306974,-596.7814745168853,-606.2206525207449
Balance standard Owner-occupied - C3 (euro/year.household),-514.2205398813891,-507.166220073937,-501.1887886064201,-503.9187663517408,-533.3494180067703,-543.2359787333302,-563.4122829913746,-645.0633688202211,-654.7556548905844,-664.1758183097613,-673.3668482620863,-676.4892225157232,-685.5715770983334,-694.4635032810465,-703.1769634976774,-711.7223718313373
Balance standard Owner-occupied - C4 (euro/year.household),-527.6578333554165,-522.0453894937723,-562.785074223462,-565.1840859060784,-582.8860597958392,-592.1070150012899,-610.174640328134,-687.7391166394991,-696.7043447557245,-705.3382627977132,-713.683339010362,-716.6807166837003,-724.7916108393808,-732.6632211121484,-740.3122939157972,-747.753892759187
Balance standard Owner-occupied - C5 (euro/year.household),-536.0380473231602,-539.4769638350347,-576.4129781023406,-577.0025008044627,-581.8988169831321,-588.4850758083201,-602.7873834798215,-672.1909590975589,-679.2596830499606,-686.0878182717145,-692.7022281859586,-694.4169419448604,-700.8493442499996,-707.1031985734483,-713.1908851507316,-719.1241615978768
Balance standard Tenant private - C1 (euro/year.household),-254.41255221888133,-243.62296353323177,-186.86577679384794,-182.88322425865522,-200.78573939818256,-200.16758982436153,73.54765282511755,23.852642114104242,5.692633083956935,-128.5879215229055,-137.5884180092254,-137.13159933895713,-147.48639164221402,-158.55457551955556,-170.1893707760713,-236.4517607706373
Balance standard Tenant private - C2 (euro/year.household),-307.52896896825337,-296.7194379221531,-259.01685358755947,-255.1726156594877,-273.1762018493962,-273.338094906641,-47.29669505193533,-104.47663014486648,-121.3301471628057,-299.52538984018133,-306.1642496939928,-302.437264148031,-310.23557718868665,-318.61020714658025,-327.39735702348617,-372.61886459761183
Balance standard Tenant private - C3 (euro/year.household),-320.1217077460416,-309.9021378984507,-272.69834666537145,-269.01901113197744,-285.187069436197,-285.27075836374695,-65.47287867367322,-120.89493585864955,-138.02279165260143,-303.5671798270589,-310.42194195538934,-307.1936243129827,-315.1161886728793,-323.54626347109456,-332.3332196232377,-375.0919951053056
Balance standard Tenant private - C4 (euro/year.household),-319.19111452255254,-309.17859658972526,-271.75184961198676,-267.9317963291899,-282.820866234934,-282.7647975273693,-59.50767429647021,-112.45172931574587,-129.66352074937004,-287.298711495637,-294.6235445365227,-292.05898581803183,-300.43447914779756,-309.3102551791701,-318.5473046978233,-360.4316494637634
Balance standard Tenant private - C5 (euro/year.household),-294.39247663101025,-285.01672170444743,-233.14892902703804,-228.91125126340063,-242.7557813164692,-242.19660126117844,-0.9888827106411782,-48.5833078030015,-66.50869674116427,-179.8841868340984,-189.09888666083782,-189.0422077329515,-199.44480597643292,-210.42875418698873,-221.8568401743762,-267.6554811171593
VTA heater (Billion euro),0.5381799814851185,0.5368537617920748,0.5295139657937945,0.5290348306893286,0.5263430721788,0.5255641037321479,0.5180517837036828,0.46071647514158537,0.45739213974969345,0.454061755623073,0.4534234413214891,0.4565285207039838,0.4558658760603572,0.4551405348748338,0.45432995811950583,0.4534207407494071
VTA insulation (Billion euro),0.3667313344517643,0.3775105598698676,0.4068560217170417,0.39872286343492047,0.3395500357510015,0.334061898648977,0.37739511608949,0.3337645549482551,0.322901363719988,0.3818567332174561,0.36456439496830656,0.3512305834849569,0.3370204177491729,0.3263233996533074,0.3141492888571301,0.370660205107666
VTA (Billion euro),0.9049113159368828,0.9143643216619424,0.9363699875108362,0.927757694124249,0.8658931079298016,0.8596260023811249,0.8954468997931728,0.7944810300898404,0.7802935034696814,0.8359184888405291,0.8179878362897957,0.8077591041889407,0.7928862938095301,0.7814639345281412,0.7684792469766359,0.824080945857073
Investment heater WT (Billion euro),9.7850905724567,9.760977487128635,9.627526650796264,9.618815103442335,9.569874039614547,9.555710976948145,9.419123340066959,8.37666318439246,8.316220722721699,8.255668284055874,8.244062569481619,8.300518558254252,8.288470473824677,8.275282452269705,8.260544693081926,8.244013468171033
Investment insulation WT (Billion euro),6.6678424445775315,6.863828361270318,7.397382213037123,7.249506607907648,6.1736370136545755,6.073852702708672,6.861729383445272,6.068446453604637,5.870933885817963,6.942849694862837,6.6284435448783,6.3860106088174,6.127643959075872,5.933152720969226,5.711805251947822,6.739276456503018
Investment total WT (Billion euro),16.452933017034233,16.624805848398957,17.024908863833385,16.868321711349985,15.743511053269122,15.629563679656817,16.280852723512233,14.445109637997096,14.187154608539661,15.198517978918714,14.87250611435992,14.686529167071651,14.416114432900548,14.208435173238934,13.972349945029748,14.983289924674056
Investment total WT / households (Thousand euro),8.405818708067072,8.508154289570966,8.71098739369875,8.707499853826773,8.312277380529645,8.32083458796512,8.495076481815298,7.794871444073362,7.7444686130483955,8.053985533258391,7.972368841128089,7.9494961853835076,7.8811327529103465,7.838261943761313,7.7783439906897955,7.899463284280122
Embodied energy renovation (TWh PE),10.472534481061391,10.706364220677672,11.430044729518498,11.220050276559991,9.884974645512559,9.733863014569756,11.00324735389664,9.768706821544134,9.464517945952084,11.049947585418522,10.568805706331265,10.19023237628338,9.795767892289259,9.483444340638462,9.146770997110966,10.906350906564038
Embodied energy construction (TWh PE),51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,75.48875729374338,75.48875729374338,75.48875729374338,75.48875729374338,75.48875729374338
Embodied energy (TWh PE),62.27419974389677,62.50802948351305,63.23170999235388,63.02171553939537,61.686639908347935,61.535528277405135,62.80491261673202,61.570372084379514,61.26618320878746,62.8516128482539,62.37047096916665,85.67898967002675,85.28452518603264,84.97220163438183,84.63552829085434,86.39510820030742
Carbon footprint renovation (MtCO2),2.5337174899014636,2.590211367286087,2.764743465218425,2.713973675615372,2.391470304280594,2.3549303368283474,2.661665286708877,2.3631123003747425,2.28958574882977,2.672594687759575,2.556314543776057,2.4648244082531345,2.369494481987003,2.2940269915936935,2.2126544565547777,2.638279727050682
Carbon footprint construction (MtCO2),17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,25.162919097914457,25.162919097914457,25.162919097914457,25.162919097914457,25.162919097914457
Carbon footprint (MtCO2),19.800939244179922,19.857433121564547,20.031965219496882,19.98119542989383,19.658692058559055,19.622152091106805,19.928887040987338,19.6303340546532,19.556807503108228,19.939816442038033,19.823536298054517,27.62774350616759,27.532413579901462,27.45694608950815,27.375573554469234,27.80119882496514
Carbon value indirect renovation (Billion euro),0.17736022429310244,0.22534838895388956,0.28476857691749774,0.32296286739822927,0.3252399613821608,0.35794941119790885,0.44715976816709135,0.43717577556932735,0.46020673551478375,0.5799530472438278,0.5981776032435974,0.6162061020632836,0.6516109825464259,0.688208097478108,0.7191126983803028,0.9233979044677387
Carbon value indirect (Billion euro),1.3860657470925946,1.7275966815761155,2.063292417608179,2.3777622561573657,2.6735821199640313,2.9825671178482343,3.348053022885873,3.631611800110842,3.930918308124754,4.3269401679222526,4.638707493744757,6.906935876541898,7.571413734472903,8.237083826852446,8.897061405202502,9.7304195887378
Income state (Billion euro),9.368958149019297,9.332971719417467,9.145432125958628,9.418083493209178,9.253972881920012,9.11847718691263,9.053913416446735,8.8664491909937,8.76984829094424,8.732735434808289,8.626890960039878,8.517963869494075,8.439379213037613,8.367857637117819,8.298543049092764,8.287459722390896
Expenditure state (Billion euro),4.702036266202716,4.89606901622256,4.659850962587889,4.57294626637352,3.9822252102389206,3.854578898222278,4.07600377957543,2.0697204618942444,2.012160320032868,2.325321921846489,2.2361333242611523,2.1703653392258815,2.0974444238623007,2.046233135440114,1.9837554377076103,2.269901770810698
Balance state (Billion euro),4.666921882816581,4.436902703194907,4.485581163370739,4.845137226835658,5.271747671681091,5.263898288690352,4.9779096368713045,6.796728729099456,6.757687970911373,6.407413512961799,6.390757635778726,6.347598530268193,6.341934789175312,6.321624501677705,6.314787611385154,6.017557951580198
Reduced vta heater Multi-family (Thousand households),636.7539415633919,634.310537649303,631.8138348670332,628.6888315131638,625.5635662512643,622.3199102042812,619.1161647835162,615.6453587157123,610.0704455915936,604.4586278954054,601.9388371069261,599.3491565289326,597.0040857009818,594.542193540009,591.9525813521218,589.2224104710585
Reduced vta heater Single-family (Thousand households),739.4600819432554,733.837269958591,728.1989185002072,723.1263433348493,717.998448087576,712.9390905068789,707.7967885113859,702.8879148292036,700.0665306129545,697.2581334771752,698.6715447268922,700.1290844706549,701.2091252714024,702.1962921308282,703.0509249294951,703.7360289220767
Average cost Reduced vta heater (euro),7501.2101152971245,7526.84117290347,7468.342183881993,7506.832385775374,7514.515150059256,7550.052143674744,7488.942736669582,6702.43204084982,6696.714177084328,6690.956357122629,6687.234034330816,6738.894736876949,6735.670439939041,6732.601124758058,6729.614714499666,6726.770129597267
Reduced vta heater (Billion euro),0.4403290757605516,0.43924398692078864,0.433238699285832,0.4328466796549052,0.4306443317826547,0.4300069939626666,0.42386055030301323,0.37694984329766085,0.3742299325224765,0.3715050727825143,0.37098281562667296,0.37352333512144137,0.37298117132211045,0.3723877103521369,0.3717245111886867,0.37098060606769667
Cite heater Multi-family (Thousand households),0.0,0.0,,,,,,,,,,,,,,
Cite heater Single-family (Thousand households),598.0868491262459,595.2497704434495,,,,,,,,,,,,,,
Average cost Cite heater (euro),10508.469681626397,10522.590597978904,,,,,,,,,,,,,,
Cite heater (Billion euro),1.0684461785738448,1.0648068384459481,,,,,,,,,,,,,,
Cee heater Multi-family (Thousand households),337.9809335097059,338.5981369110102,345.52830041273415,344.1425445051783,343.02498255372586,86.80471150395253,86.67074355368666,58.48776159771615,58.541812303475936,58.53953056287438,59.06681349455626,60.583139533565706,60.994147283310134,61.323216425411715,61.574905512939864,61.752733553455315
Cee heater Single-family (Thousand households),598.0868491262459,595.2497704434495,567.2695636056591,562.5512055579328,558.6817749260854,338.8679846941887,329.6831007080296,233.71235938922752,231.6624405507663,229.66695251788872,229.01529159193856,229.59752943578468,229.1524812887723,228.79984988041025,228.51109304988213,228.2769411849109
Average cost Cee heater (euro),9556.841115590783,9570.668290393305,9582.718021226661,9645.138454034228,9654.2081762753,13453.466443397012,13460.175054822757,13463.203244321192,13466.179398569815,13469.133175680443,13472.082114960866,13474.686649029689,13477.247596977302,13479.640296759864,13481.895543148827,13484.011829434783
Cee heater (Billion euro),1.4690892395355104,1.5079812097173066,1.4592415986311136,1.4606948606633354,1.4631889515989094,1.3607624604189494,1.331961278097401,0.0978845103967852,0.09746612655696404,0.09705558214640234,0.09722812625872945,0.09795018245931629,0.09814564543232977,0.09834786387099388,0.0985498409332151,0.09874797769352187
Reduced vta insulation Multi-family (Thousand households),166.51900727099465,167.0702805012896,182.03792457849244,180.3288760609161,173.92756378007238,172.01076821725584,206.27208372066238,194.87233455548127,188.71948441015525,228.25136407220333,217.312179505054,208.19438689658458,199.3872215966324,191.41882151587302,184.1925751952155,263.4243898129519
Reduced vta insulation Single-family (Thousand households),443.6804723170664,448.073390674907,442.22250031110366,434.4540066964278,404.33875908397897,398.5948723299047,410.4876586643292,364.917523184626,357.93657151240774,381.7235018342824,372.05308602065844,364.2275105048522,355.8765940049755,348.7317864074811,341.1573882174443,364.3557974633739
Average cost Reduced vta insulation (euro),11528.318221081177,11771.784804831454,12501.574541000879,12440.537441510614,11263.29995692453,11230.02323498419,11737.349249711539,11436.811367749424,11330.406354110426,12008.2102353431,11865.320793224659,11769.712554475464,11642.509731740429,11588.390402218965,11470.362540142107,11325.51935485668
Reduced vta insulation (Billion euro),0.300052910005989,0.30887227625716435,0.33288219958667054,0.3262277973558441,0.27781366561445586,0.27332337162189024,0.3087778222550373,0.2730800904122087,0.26419202486180837,0.31242823626882776,0.2982799595195236,0.287370477396783,0.2757439781584142,0.2669918724431547,0.25703123633716773,0.30326744054190624
Cite insulation Multi-family (Thousand households),0.0,0.0,,,,,,,,,,,,,,
Cite insulation Single-family (Thousand households),419.85817536842046,425.48576017785757,,,,,,,,,,,,,,
Average cost Cite insulation (euro),13563.355475678381,13943.041178707055,,,,,,,,,,,,,,
Cite insulation (Billion euro),0.8793896108925733,0.9012565371529782,,,,,,,,,,,,,,
Cee insulation Multi-family (Thousand households),166.51900727099465,167.0702805012896,182.03792457849244,180.3288760609161,173.92756378007238,172.01076821725584,206.27208372066238,194.87233455548127,188.71948441015525,228.25136407220333,217.312179505054,208.19438689658458,199.3872215966324,191.41882151587302,184.1925751952155,263.4243898129519
Cee insulation Single-family (Thousand households),433.9889505613396,439.5914206901109,441.6753401802396,433.90798818702,403.78457081910614,398.04821102704625,409.65076138598255,361.9036250076648,355.1193766365585,377.6882613959941,368.30569279886083,360.74916294513974,352.64988917220614,345.73325110783736,338.3612208024494,360.5252503583293
Average cost Cee insulation (euro),11260.704222094204,11561.80259859288,12495.130063493893,12434.012374804459,11255.100915833948,11221.875674959438,11719.842453313127,11385.853025526221,11284.592682333405,11924.981094808823,11788.026326636778,11699.159915678762,11577.868130364832,11529.663350353405,11416.601304024329,11251.74228972436
Cee insulation (Billion euro),1.1814663846789222,1.3333049399383965,1.322856202177901,1.259072747254697,0.9284363957460003,0.9142588552926779,0.9908963466207894,0.5239645128824687,0.5088164729254063,0.5827454946010835,0.5593842884072673,0.5413541368396904,0.5220754061709664,0.507469585018625,0.4907459337984962,0.56366757144516
Mpr serenite insulation Multi-family (Thousand households),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpr serenite insulation Single-family (Thousand households),9.691521755726729,8.481969984796123,0.5471601308640309,0.5460185094078059,0.5541882648728169,0.5466613028584202,0.8368972783466835,3.0138981769612174,2.8171948758492844,4.035240438288262,3.7473932217976142,3.478347559712517,3.2267048327693533,2.998535299643716,2.796167414994883,3.8305471050446784
Average cost Mpr serenite insulation (euro),28110.268927022,26790.484786670342,19847.69842469382,19780.831668800103,19810.369302022707,19726.307363306354,24621.64954008558,20850.659554776536,20174.400531855095,24506.061358378196,23944.38973127039,23309.809706530523,22701.644269382563,22108.645952460014,21517.378273254522,23342.90798886723
Mpr serenite insulation (Billion euro),0.10364485252186587,0.08871949096793054,0.0048011906384122635,0.004768323747792637,0.004835939784952247,0.00474354464418811,0.009660590585502046,0.028469224696012926,0.025651937781481532,0.04574825300358561,0.041445405463082584,0.03735558070531237,0.03366388032147184,0.030389863282356492,0.027506048821495096,0.04068222672365562
Over cap insulation Multi-family (Thousand households),0.0,0.0,5.371280637191337,5.298005106732938,0.05864235158033743,0.0684315768713626,0.07717361610323249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Over cap insulation Single-family (Thousand households),85.10342600256544,83.58368789974779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Average cost Over cap insulation (euro),7088.452863693973,7086.195623423361,11032.500973636119,11034.398601043717,1855.316762238605,1827.7700960412435,1805.8935027665698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Over cap insulation (Billion euro),0.0015426139935543234,0.011369682823720334,0.0009678256766873183,0.0006354457157794032,8.841780713306937e-06,1.0151921285593617e-05,1.1300799960021009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cee (Thousand households),1536.575740468286,1540.5096085458604,1536.5111287771251,1520.930614311047,1479.4188920789898,995.7316754424432,1032.276689368361,848.9760805500897,834.043113900956,894.1461085489606,873.6999773904097,859.1242188110747,842.1837393409211,827.2751389295324,812.639794560487,913.9793149096473
Cee Multi-family (Thousand households),504.4999407807005,505.6684174122998,527.5662249912266,524.4714205660944,516.9525463337983,258.8154797212084,292.94282727434904,253.3600961531974,247.2612967136312,286.7908946350777,276.37899299961026,268.77752643015026,260.38136887994256,252.74203794128474,245.76748070815538,325.1771233664072
Cee Single-family (Thousand households),1032.0757996875855,1034.8411911335604,1008.9449037858985,996.4591937449528,962.4663457451915,736.9161957212349,739.333862094012,595.6159843968924,586.7818171873249,607.3552139138828,597.3209843907994,590.3466923809244,581.8023704609785,574.5331009882476,566.8723138523314,588.8021915432402
Cee (Billion euro),2.650555624214433,2.841286149655703,2.7820978008090145,2.719767607918033,2.3916253473449096,2.275021315711627,2.3228576247181905,0.621849023279254,0.6062825994823704,0.6798010767474859,0.6566124146659967,0.6393043192990066,0.620221051603296,0.605817448889619,0.5892957747317112,0.6624155491386818
Cite (Thousand households),1017.9450244946664,1020.7355306213071,,,,,,,,,,,,,,
Cite Multi-family (Thousand households),0.0,0.0,,,,,,,,,,,,,,
Cite Single-family (Thousand households),1017.9450244946664,1020.7355306213071,,,,,,,,,,,,,,
Cite (Billion euro),1.947835789466418,1.9660633755989263,,,,,,,,,,,,,,
Mpr serenite (Thousand households),9.691521755726729,8.481969984796123,0.5471601308640309,0.5460185094078059,0.5541882648728169,0.5466613028584202,0.8368972783466835,3.0138981769612174,2.8171948758492844,4.035240438288262,3.7473932217976142,3.478347559712517,3.2267048327693533,2.998535299643716,2.796167414994883,3.8305471050446784
Mpr serenite Multi-family (Thousand households),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpr serenite Single-family (Thousand households),9.691521755726729,8.481969984796123,0.5471601308640309,0.5460185094078059,0.5541882648728169,0.5466613028584202,0.8368972783466835,3.0138981769612174,2.8171948758492844,4.035240438288262,3.7473932217976142,3.478347559712517,3.2267048327693533,2.998535299643716,2.796167414994883,3.8305471050446784
Mpr serenite (Billion euro),0.10364485252186587,0.08871949096793054,0.0048011906384122635,0.004768323747792637,0.004835939784952247,0.00474354464418811,0.009660590585502046,0.028469224696012926,0.025651937781481532,0.04574825300358561,0.041445405463082584,0.03735558070531237,0.03366388032147184,0.030389863282356492,0.027506048821495096,0.04068222672365562
Over cap (Thousand households),85.10342600256544,83.58368789974779,5.371280637191337,5.298005106732938,0.05864235158033743,0.0684315768713626,0.07717361610323249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Over cap Multi-family (Thousand households),0.0,0.0,5.371280637191337,5.298005106732938,0.05864235158033743,0.0684315768713626,0.07717361610323249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Over cap Single-family (Thousand households),85.10342600256544,83.58368789974779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Over cap (Billion euro),0.0015426139935543234,0.011369682823720334,0.0009678256766873183,0.0006354457157794032,8.841780713306937e-06,1.0151921285593617e-05,1.1300799960021009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reduced vta (Thousand households),1986.4135030947086,1983.291478784091,1984.2731782568367,1966.5980576053569,1921.8283372028918,1905.8646412583207,1943.6726956798936,1878.3231312850235,1856.7930321271112,1911.6916272790663,1889.975647359531,1871.9001384010242,1853.4770265739921,1836.8890935941913,1820.3534696942768,1920.738626669461
Reduced vta Multi-family (Thousand households),803.2729488343866,801.3808181505926,813.8517594455255,809.0177075740799,799.4911300313366,794.3306784215371,825.3882485041786,810.5176932711937,798.7899300017489,832.7099919676086,819.2510166119802,807.543543425517,796.3913072976142,785.9610150558821,776.1451565473373,852.6468002840105
Reduced vta Single-family (Thousand households),1183.140554260322,1181.910660633498,1170.421418811311,1157.5803500312772,1122.3372071715548,1111.5339628367835,1118.284447175715,1067.8054380138296,1058.0031021253621,1078.9816353114575,1070.7246307475507,1064.356594975507,1057.0857192763779,1050.9280785383094,1044.2083131469394,1068.0918263854505
Reduced vta (Billion euro),0.7403819857665406,0.748116263177953,0.7661208988725026,0.7590744770107494,0.7084579973971106,0.7033303655845569,0.7326383725580505,0.6500299337098696,0.6384219573842849,0.683933309051342,0.6692627751461966,0.6608938125182243,0.6487251494805247,0.6393795827952916,0.6287557475258545,0.6742480466096029
Switch Multi-family Electricity-Heat pump water (Thousand households),70.609917662303,71.85547872761468,84.3270312937764,85.4536564895695,85.89786881124418,86.80471150395253,86.67074355368666,58.48776159771615,58.541812303475936,58.53953056287438,59.06681349455626,60.583139533565706,60.994147283310134,61.323216425411715,61.574905512939864,61.752733553455315
Switch Multi-family Electricity-Performance boiler (Thousand households),165.95606336388886,165.18280145627733,156.0367985377464,154.59458672921963,152.90017050795205,151.57586433367933,151.68682352083755,168.37126297001163,165.609980554083,162.84657551335707,161.07221672322373,163.51631188578187,161.8074164744148,160.0439216378731,158.21843551589726,156.3204424346419
