Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,E,2133.3396081895326,2091.678526668012,2046.2510507476418,1997.8429390197164,1950.3523593021478,1899.8650867535937,1846.9385134638128,1810.9604514034372,1773.9234525035406,1735.8647295676076,1693.8284247075305,1648.6654914505882,1600.4660780826403,1549.6881035834467,1496.748529652286,1297.828582758157
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,F,3843.3726563438486,3818.684266513158,3785.624033272749,3740.886655515056,3698.520701113045,3647.050322227469,3588.6433624493047,3555.0493577194397,3510.550362390669,3110.865451714556,2753.4342220419867,2434.4022651097926,2149.4058407248804,1895.0349292849312,1668.206267075925,1466.1379673776771
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,G,458.21152808532133,449.0421590760402,439.0461918972751,426.17544370515225,413.75727475729593,400.0222554972197,347.18880987829414,306.6994704528265,270.3028053987903,237.68208940633443,208.55275600573225,182.5303490541785,159.39404172115843,138.86612897344156,120.69047402131581,104.6319262470235
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,D,1046.4742815259426,1018.9911441489863,992.7049823809884,963.2510190774663,924.838449912901,883.302921534996,1046.619337666837,1147.0993930888349,1196.125212631954,1250.0886388974131,1249.3132818968422,1201.3577256756532,1112.7811178114036,989.2825606567784,835.811824739832,687.9038285987872
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,E,1928.4639592155586,1822.2988740929552,1717.4198409486858,1612.4590480016127,1506.0472934573986,1399.4645635718023,1292.7717634236226,1184.9495198823279,1076.902951332367,968.879860361446,859.6229019343074,749.6718324187376,639.4868887255263,529.5643158961964,420.37966839647765,281.1530323225302
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,F,1114.5480053660945,1038.039498332396,962.5129496806001,888.8994327429991,817.61007792582,748.2430452671518,680.7742433640162,615.3156093893962,551.4638886577654,440.36961775627475,347.0634717572769,269.0489055527884,204.1362962638069,150.4434570253884,106.33380699628594,70.38640321497434
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,G,3498.8871429473547,3245.040017812882,2993.659038528678,2749.4877421104375,2519.231346926059,2296.166951838446,1872.2315408795546,1517.6505000261552,1220.111448959344,971.264535075604,762.9205638272842,589.3340371727215,445.4686007090931,326.99441407827675,230.14889465165314,151.66792040750673
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,B,224.31123752452083,376.6687985781814,529.8421693969455,683.8824322725911,837.8470099512234,992.9306303409113,1157.5370693096197,1317.64015590558,1478.2787399896965,1671.4908523314207,1863.2389201460028,2111.289130987953,2358.08619540455,2603.723036331841,2848.2934098005953,3116.245798849556
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,C,1202.4576049885468,1448.1448932445421,1654.8980369017368,1865.2245885098187,2075.1063056880234,2288.9166483251533,2520.3416741183237,2675.329594183871,2828.8062347553428,3135.6487240789743,3428.9703976085702,3710.94297110166,3980.793088908368,4239.161083686748,4486.671290320345,4815.976091059141
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,D,1136.3198280054723,1270.0860849869314,1383.5335305833778,1498.8157082860675,1614.1769221566242,1731.1790553578999,1845.39483769082,1913.7501930206404,1979.6162667288745,2044.5325152772184,2103.982228416871,2159.3649049043797,2210.247163480176,2257.0826734754323,2300.2710158114546,2352.425257563308
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,E,734.0248973925266,807.0144681946849,872.8307518563153,941.9901902357036,1011.1121832790693,1082.4167281770626,1148.8812519953706,1181.3271948730176,1210.3463217931453,1236.1113746231028,1256.2633484295066,1271.634076650339,1282.0284104677255,1287.7950688810247,1289.2539168375467,1158.031441881963
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,F,1073.9877064867494,1214.5267773613714,1335.1794158220664,1454.3002491283119,1569.2168387670952,1680.906336927143,1777.7362383267393,1823.6186130498922,1859.0203930687562,1696.738821691129,1545.7485948042815,1406.4743206329147,1277.3651757698972,1157.993805953669,1047.890858318285,946.5639204543436
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,G,329.65056454595447,349.04132087154267,365.6902404587089,382.9189744866801,399.2503022395131,415.0736959439799,386.0000665521899,351.92431700676843,320.18864223382775,290.72736554141636,263.50921106907924,238.4918013286178,215.43857022004613,194.23771610242085,174.7782823660511,156.9517228179019
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,A,399.830543573985,1226.3628147341342,2064.797285630391,2904.303450432006,3744.78073956367,4586.374413249945,5428.591955588698,6259.594610019838,7093.509579828692,7929.936253459235,8772.802103631288,10148.778372658677,11529.888295808534,12915.466074070882,14304.904988745588,15697.650019579642
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,B,918.4200002593088,1073.4743188089856,1295.3672109061274,1515.9093341628504,1735.0552384628875,1953.0293775629868,2165.780754878442,2299.447577874481,2433.3376074027105,2567.07270546403,2703.064227073755,2845.098236246813,2988.515769791569,3132.843223992026,3277.6450775968215,3422.5170091581317
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,C,594.0631470756523,635.8841577041463,698.9432881225607,762.2493650641992,825.0780170933662,888.4988939278528,951.6852445997418,986.9291995643061,1021.7322262859017,1056.1039209680398,1090.3029096998769,1125.3691437741195,1160.2691636109942,1194.994902568579,1229.5386836983816,1263.8928941340343
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,D,76.28216157989421,95.1939392131262,125.58203908671854,156.70864951967243,187.42091508896732,218.72491620797257,250.97299529994487,267.5935792571962,284.07150445196584,300.4078678806234,316.68720608592946,333.2735102335062,349.79441421290426,366.238539559508,382.5937337250059,398.8470594120309
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,B,150.0763616086016,192.95532206820204,235.8342825278025,278.71324298740296,321.5922034470034,364.4711639066038,407.3501243662042,450.22908482580465,493.10804528540507,535.9870057450055,578.8659662046059,625.2664696189735,671.666973033341,718.0674764477086,764.4679798620762,810.8684832764437
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,C,8140.268783028668,8083.592019562154,8010.721001241036,7935.395634489852,7853.574263272633,7769.968175788505,8205.749528554397,8605.964804077716,8939.504310350698,9694.541949037584,10332.229309733993,10879.059115478376,11335.884255813871,11713.353196149883,12020.953799570738,12443.355601267218
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,D,4653.059661969802,4581.855696336389,4489.423345028246,4397.249912073409,4305.024467402498,4213.197000260833,4243.84901815984,4285.233636126762,4311.329710085631,4475.08333810602,4604.9128293043095,4709.719080024783,4788.886927454939,4845.659044250474,4882.918259604061,4995.4419335919665
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,E,4518.743388936203,4386.797659790904,4231.633635830028,4079.483240475292,3930.3591431437385,3784.451595243964,3644.006687431755,3531.1264677431795,3419.86564140627,3310.3243622153004,3201.3712859892335,3096.264477647207,2991.8269817989312,2888.2402565891366,2785.661352442196,2415.81075806072
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,F,7330.490094390447,7232.989287321165,7123.496929269272,7012.171923728188,6900.60721397781,6787.2238702979175,6673.3764313388465,6555.515511103227,6434.001231064992,5678.374993124124,5008.908751805319,4422.044748180809,3901.7890785573145,3440.854379821836,3032.7214491745776,2671.5702848745855
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,G,7452.289736462617,7289.08720474875,7114.496939173346,6940.722440783157,6769.5570305246,6599.181449375395,5789.461285535415,5078.898432643489,4454.426589930109,3905.842045123111,3423.5920129063197,3003.780597905386,2634.4855406301913,2309.794780050627,2024.4671691909346,1773.864426083316
Privately rented,C3,C5,Multi-family,Heating-District heating,A,214.39480229800225,332.3119435619035,450.2290848258047,568.1462260897059,686.0633673536072,803.9805086175085,921.8976498814097,1039.814791145311,1157.731932409212,1275.6490736731132,1393.5662149370144,1579.1682285944844,1764.7702422519544,1950.3722559094244,2135.9742695668947,2321.576283224365
Privately rented,C3,C5,Multi-family,Heating-District heating,B,317.1641841691076,422.0308891090127,531.7241011648481,643.1428255292534,755.6423077160367,869.8559792334861,985.7723296587645,1106.927886537629,1233.2355921844448,1364.230405976086,1503.7730157599317,1629.626338736228,1761.3122090802462,1898.2602970146436,2039.952773011456,2244.823295245657
Privately rented,C3,C5,Multi-family,Heating-District heating,C,907.6672934279542,1036.8850742359914,1166.5912682138207,1295.5129301800685,1423.4720280484582,1550.672268507479,1677.1061659932618,1803.6874899502009,1930.402399355641,2057.1318657383204,2185.2461656738483,2293.864613327015,2403.182969162344,2513.0154496771825,2623.195202073212,2789.939854519644
Privately rented,C3,C5,Multi-family,Heating-District heating,D,1831.8424833386687,1923.505033259588,2014.1545006213375,2105.436168781877,2197.6665541063226,2290.4401313055105,2383.6926549127875,2477.232532742992,2570.7655394807825,2664.1883558633804,2752.2955743926923,2822.389924320887,2888.828561505142,2951.9596086199863,3012.096096255466,3232.346555330741
Privately rented,C3,C5,Multi-family,Heating-District heating,E,2191.7030868916772,2272.530105729052,2347.8532947436784,2419.836022207473,2488.8464944226876,2554.3865557614936,2616.3823990317883,2670.23036701337,2716.0277067291613,2754.3836456000763,2785.110873238861,2795.5204402373383,2800.026132301904,2798.935085943782,2792.5147182000287,2502.9038119679626
Privately rented,C3,C5,Multi-family,Natural gas-Performance boiler,C,7323.329868831426,7439.01888633647,7566.452972569888,7692.84419260847,7814.452029686961,7933.8737199052675,8051.177651571641,8171.185386422492,8289.657763295025,8406.57524943793,8524.796270167773,8545.175884216551,8566.414094708976,8588.207762833654,8610.274954984237,9078.538164453841
Privately rented,C3,C5,Multi-family,Natural gas-Performance boiler,D,12424.79202320792,12308.633988567846,12170.16052129322,12030.047767162778,11891.149750671206,11750.027703243264,11606.150270975113,11480.980473605214,11355.147012497708,11228.628615247033,11101.789653319072,10988.640076114061,10874.947017874216,10760.615298667288,10645.550485835594,10689.721705933523
Privately rented,C3,C5,Multi-family,Natural gas-Performance boiler,E,8523.20412965494,8381.47458596651,8217.095164952689,8049.828294591785,7883.526694323454,7714.995350102673,7543.042247553773,7386.098681487003,7227.864194590424,7068.387901646942,6904.1951232335305,6744.35904080815,6579.90621503701,6411.217409363448,6238.637746836567,5456.248401712923
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,C,28.761137893039905,29.038503026328726,29.950994238025046,30.576624894865212,30.763114204788994,30.65447206925405,30.2496833258838,29.480971132148284,28.42461065938319,43.35372369856274,52.827926735842865,57.54482032164564,58.113784309694644,55.06773997100654,48.87250976989628,43.382003143165555
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,D,312.0840977934331,298.0480286855437,284.31597387989115,270.2093578201838,255.57405064859287,240.54626593479057,225.12287670374604,209.26217203565193,193.00358956600664,197.7000476171334,194.90179602768094,185.61305432942407,170.7089350140417,150.95344618249888,127.01364211589474,105.6091990563823
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,E,684.7616405582728,640.0847856217785,595.7228950123239,552.262475538907,509.7979219538688,468.2341565140749,427.56568122147434,387.8098261263263,348.935381116137,310.9421584411392,273.4443999754188,236.51470433941205,200.21095876194445,164.6114911931934,129.79569117704784,86.25993430524721
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,F,834.250743448533,779.5641895820902,725.0090179142176,671.5879404180905,619.5003921746353,568.565349274739,518.7776984899574,470.1700979116598,422.6941789448293,338.71586113734713,267.8780165050161,208.38718495615814,158.66236312790184,117.3394093334704,83.22668253390901,55.28471781639185
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,A,1072.4135613171313,1285.6041958291394,1499.3203448222725,1713.242488472326,1927.26101361199,2141.6017982188973,2356.1275089721908,2569.4984690872197,2783.2945815695853,2997.4985667989827,3212.3440810203206,3557.0590695762608,3902.3542770281583,4248.203041899862,4594.5813043319085,4941.634005047407
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,B,591.7826078524528,666.8911291175127,743.360986434314,820.8071533518697,898.769213496554,978.2802068745384,1056.845660404015,1107.7479398746343,1159.72633716195,1212.6830914476504,1268.126801036907,1326.1493203670245,1386.257987665236,1448.2800746564656,1512.0558708398983,1578.107953637148
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,C,1161.7071967706886,1199.9130238502692,1242.1188226376855,1285.5942562488558,1329.8695527998966,1376.1341042411068,1423.5012523885364,1452.5311100015062,1481.8474740363285,1511.4760752876057,1541.6299392464343,1572.2037640773056,1603.243217378387,1634.723478732121,1666.6182261112435,1699.2103093745989
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,D,27.627145755002264,32.11831502415984,37.10051857772707,42.17466554604876,47.14815467093349,52.23399670395637,57.46339678576735,60.62288733644924,63.756637934872124,66.88874212451043,70.00275543685895,73.05604939604774,76.07347894880382,79.0472994696325,81.9698772095177,85.21334113554066
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,E,19.12723472489019,18.893415923235143,18.648186265811116,18.400336145465108,18.164084443806246,17.923300429833056,17.68099639423367,17.441336175342325,17.1971256568145,16.94833410820569,16.692360799985096,16.42882753609517,16.15717907436502,15.877418824235138,15.589508988096922,13.764076252159997
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,F,0.9333679175173806,0.9093580602722282,0.8846569243609256,0.8603252376320341,0.837149852721864,0.8141981806653488,0.791929653369906,0.7711391569075551,0.7505637108304628,0.6571816138993795,0.5750823207712168,0.5028847150413249,0.4394393562410721,0.3837112750638942,0.334785055272801,0.29185229145638897
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,C,164.04400152183845,209.74594785384423,258.52262478719405,306.93998423544866,352.8797515536287,398.99605123909396,483.6781566539891,563.2733404080606,639.872362312572,747.259701234897,849.9244468504908,942.8646802244426,1032.1790160233961,1118.3722469180702,1201.8859142273889,1326.1292934523185
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,D,4067.2443100631995,4037.859462006473,4023.689394325088,4007.7397188693085,3985.8086891793373,3963.5288713402815,4044.6107133537735,4141.739087226632,4227.686869199466,4426.613745580241,4604.399809502099,4762.6976618169165,4904.8278465909225,5032.952561156687,5148.9680567347195,5465.177521082678
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,E,3573.6610203896357,3471.868339642429,3382.6488859896526,3293.8869825764173,3205.730027896339,3118.4829882728027,3036.3428251078526,2980.723677879575,2925.4594808743673,2870.5990948704716,2815.710438740923,2760.0615226241553,2704.301671534074,2648.461272016198,2592.557285689498,2282.942130286742
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,F,1755.589665248503,1718.4472176306672,1690.310495561639,1661.6491512972198,1633.3223019769614,1605.0009330934859,1581.8749210436208,1574.057301847472,1565.9573270650942,1401.8663023357242,1257.0871234432423,1128.5285099201446,1015.1674070101307,915.2525729787923,827.2258991653413,749.7039588904478
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,G,1875.4260361955173,1779.724744658855,1693.9234299259201,1611.0116582595094,1534.7619242878627,1461.3634942724889,1262.5900911522958,1109.2397330532858,977.1875936547224,863.4518311489328,764.2189561717428,676.0005545954803,598.9613909351077,531.5950647779335,472.6004248674046,420.8552646009498
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,C,1296.2587748419862,1358.799786568985,1421.5116889009437,1483.0590532954868,1537.9136297708583,1590.366072455805,1655.5623817706298,1722.3390573165125,1789.6443278713937,2018.614376685421,2226.5108247766675,2417.617534918281,2591.653965280307,2750.3020836994924,2895.058358149863,3048.8608087558414
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,D,5369.190079516251,5307.650710846386,5236.978150268527,5163.776528461268,5092.231555641583,5014.773063076662,4937.979847335902,4890.1613984395535,4841.136092812802,4824.636281971593,4802.584396359726,4776.328437675573,4745.175479395932,4709.386615569517,4669.203018267816,4686.186713527876
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,E,1255.2278541400724,1228.39377992783,1199.5294509797488,1169.106925397895,1139.3589649468145,1108.0472488451708,1075.4849869461013,1052.646184945813,1029.3216292298691,1005.530162843871,979.7007245224454,952.2838328591088,923.3214115176105,893.0552354907745,861.7056176910365,746.528430679382
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,F,2200.3629676432324,2182.2354740134474,2159.553639463665,2130.6080803153595,2103.209294651591,2070.9495098776433,2035.0140248042048,2012.982651577942,1985.250134181841,1757.281443365972,1553.6974451512046,1372.2165642574091,1210.3168594920073,1066.0070206081639,937.4901152951046,823.147915588062
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,G,231.9343717670875,227.5970762492662,222.8135199785168,216.51936486048487,210.42583825435884,203.62862785610955,176.88587737979688,156.4297558422868,138.00664191474502,121.46659541767369,106.67482762352886,93.44302828567518,81.66344142465769,71.19919727055344,61.923518594011526,53.71957717090539
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,D,524.2888374699262,511.1208270562804,498.58287548628164,484.39234752894833,465.5242046333986,445.0254764433405,532.1173811900161,586.2282223833678,613.3277795138939,642.9398498563654,643.8626454017764,620.0607975307046,574.9746919659632,511.59352847646215,432.51337506009696,355.8235950000214
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,E,973.1992332481129,920.0003427627336,867.4388819243441,814.7882916481182,761.3146833949139,707.707658205946,653.9992072256329,599.6487256757702,545.1374303022002,490.5952795501561,435.3830608358127,379.78051289497466,324.0263609039951,268.37692552760643,213.0774873940602,142.52814502682517
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,F,583.05989621956,543.0546553317876,503.55951534924185,465.06274711268065,427.7787887256211,391.4981701107868,356.20839211140657,321.9666475394922,288.56334094023504,230.43680459790048,181.61587571609527,140.79477040316058,106.82819722928146,78.7316452530916,55.649044946147804,36.8370995783828
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,G,1837.520547805962,1704.201393134359,1572.1776861830817,1443.9408835882598,1323.0133300922034,1205.8634927053777,983.2245920258839,797.009704008741,640.7520145349299,510.0662867566675,400.65170122708906,309.49080238495344,233.93857588126667,171.72106290981782,120.86222502852435,79.64781162329642
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,B,118.68888922406954,198.7554156550611,279.2410950878362,360.1853142168828,441.09409340609335,522.5975750588029,609.0847267449229,693.172619472371,777.5484645897752,879.293946977124,980.2557464984942,1110.759854284955,1240.5925505663604,1369.803401403112,1498.4424647453814,1639.8291379891104
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,C,599.3552729971722,722.1619266843578,825.895480353558,931.5529762278011,1037.022143829484,1144.6284098869244,1261.8234046769087,1340.6542961632517,1418.789155771836,1578.893324499408,1731.837756176439,1878.7359463461444,2019.2274911580307,2153.656784977603,2282.359756535603,2455.842479490584
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,D,583.421044001235,651.9005382321694,710.2028612934594,769.5349281040776,828.9366011333441,889.2947857155564,948.4320381097639,983.8951998841425,1018.104813751253,1051.8659923043235,1082.8835397308746,1111.8588759048826,1138.5662359390415,1163.2295733636986,1186.0462072695266,1213.8042268765732
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,E,388.95943811083333,429.8864008203506,466.8051734428556,505.5801081998154,544.2919233015654,584.2104111749882,621.4260628159327,639.6865584575954,656.078897167282,670.694653143457,682.1934643458123,691.0369647601971,697.1201863234999,700.6377181696741,701.7679354150314,630.6085077009124
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,F,568.5843376205348,644.5496206371811,709.7133765673569,773.9775483035173,835.926679075612,896.0747464057969,948.1424515151915,972.8376027247178,991.8753136477878,905.3771714459749,824.8626254743081,750.5755366756578,681.6892195267033,617.9830050853393,559.2121447270536,505.11822847686324
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,G,173.11200648025942,183.16138200755796,191.78535686980143,200.7090255142915,209.16901431848967,217.3645764736518,202.06435358807624,184.19036741823498,167.55077050753698,152.10938817719034,137.84837293437738,124.74421077624143,112.67218157829153,101.57288153967721,91.38750756578062,82.05865080863292
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,A,2504.150495762501,6404.865219113234,10356.891730701302,14315.998304411463,18281.60649539782,22254.26602819738,26231.48854057164,30162.396665120545,34108.89426779042,38068.88276706894,42064.28170464712,48588.31883581817,55140.51767746813,61717.19663176652,68315.00546238512,74930.88451450395
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,B,4814.701334841271,5836.956543833644,7275.838386204313,8703.45475362116,10119.331813148132,11523.686794769928,12886.895152613926,13752.578940537318,14614.138413390929,15469.646922036609,16333.501737528328,17230.839684929037,18131.63169344306,19033.24640614904,19933.265507106316,20829.443217942593
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,C,2419.4684181916286,2667.146967345535,3023.9159854139043,3379.050548356008,3729.1231184418884,4078.2280652323984,4421.122485387126,4620.111313989964,4814.904445610238,5005.605895048416,5193.752356390012,5385.321486224849,5574.34700538311,5760.807329643732,5944.686280221193,6125.970613531683
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,D,416.231297262922,514.3741576701342,671.1159173137519,832.6799320949663,992.0980360951703,1154.445500885406,1322.85088270436,1410.6349469354568,1497.8520176179682,1584.507318565823,1671.0507817861949,1759.298249954076,1847.4013636748946,1935.3035399601335,2022.9426196433683,2110.2507509801553
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,B,710.5316490702041,913.540691661691,1116.5497342531778,1319.5587768446646,1522.5678194361515,1725.5768620276383,1928.5859046191251,2131.594947210612,2334.603989802099,2537.613032393586,2740.6220749850727,2960.303748070147,3179.985421155221,3399.6670942402952,3619.3487673253694,3839.0304404104436
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,C,42085.89625791247,41850.126432849764,41545.56737131438,41223.2893983914,40858.11439153973,40478.87821512047,42601.892550162665,44563.563378596016,46193.53548742865,50120.199186609316,53429.27514211862,56258.70659807245,58614.785768448965,60553.80734488694,62125.89675819302,64550.32693341546
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,D,30048.015596008903,29551.53710761401,28908.8924237247,28268.416678152953,27628.92041030586,26992.532220148016,26932.688736409902,26976.69310418943,26949.38686388266,27662.199485216264,28200.505235824454,28613.494210236873,28895.214971782636,29062.67217568991,29130.9776893615,29695.509595462354
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,E,31397.637095661918,30373.84103632337,29186.403567816287,28025.58966019467,26892.896290322187,25787.605506493415,24727.19299827137,23867.58192183963,23025.086493504878,22200.10501844693,21385.0011554797,20599.400862386177,19823.705431113343,19058.927130977252,18305.928316817066,15808.945628960686
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,F,39862.93870781146,39285.70196906727,38637.22814022009,37979.743677751394,37323.68344498915,36658.557569265664,35993.37304511017,35309.33623081249,34608.06088724567,30502.786230040372,26868.87770527808,23685.32437810039,20865.657788070926,18369.7579125274,16161.77102899806,14209.72028864383
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,G,36129.49788107132,35293.8667516938,34394.06308463948,33499.69008629913,32621.70646990535,31748.976379572006,27810.331322943417,24359.092484426154,21329.805391478585,18671.99560427586,16338.772623322353,14309.704933221554,12527.346934890238,10962.53264558202,9589.441935950037,8385.255397336106
Privately rented,C4,C1,Multi-family,Heating-District heating,A,1015.0452129574344,1573.3200800840232,2131.594947210612,2689.869814337201,3248.14468146379,3806.4195485903792,4364.694415716968,4922.969282843557,5481.244149970146,6039.519017096735,6597.793884223324,7476.520576563621,8355.247268903919,9233.973961244215,10112.700653584512,10991.427345924809
Privately rented,C4,C1,Multi-family,Heating-District heating,B,1455.5737666431012,1941.7473172495372,2449.8979598035385,2967.2690276803633,3491.0273691644843,4023.765148833284,4565.362307959931,5132.925228986681,5725.857974624958,6341.8079153468,7001.189406929271,7597.853981424521,8223.876620137089,8876.229504856465,9552.160772295321,10503.193358392027
Privately rented,C4,C1,Multi-family,Heating-District heating,C,3927.9259404823238,4592.076446784755,5255.5553849674425,5912.483669924501,6562.160675538189,7205.321339780744,7841.84437989252,8475.996710947684,9107.904233146766,9736.973563551766,10370.323999701704,10903.48754198433,11437.832310655436,11972.370278428254,12506.212388844166,13262.984393915673
Privately rented,C4,C1,Multi-family,Heating-District heating,D,6628.150350923555,7051.66816861304,7471.387313605658,7893.538142491751,8319.32831563864,8747.093193574614,9176.470546816963,9606.50313596925,10035.518166181888,10462.981364633053,10861.251365538601,11173.731409937498,11466.223818334813,11740.651322751884,11998.742638077058,12863.599116132405
Privately rented,C4,C1,Multi-family,Heating-District heating,E,7932.982358709566,8331.092993165514,8704.64091553796,9062.122181636816,9405.056406207163,9731.41964338868,10040.896881855464,10311.224540418883,10543.306699115,10740.173419005037,10901.850374274434,10972.206130768656,11015.776367878985,11034.08421032401,11028.464493067751,9900.101242236122
Privately rented,C4,C1,Multi-family,Natural gas-Performance boiler,C,30180.374902044954,30738.938586619108,31350.238298014858,31957.550338313198,32543.7919484763,33120.53361952383,33687.51392941101,34264.78179343883,34834.96732064897,35397.999832457615,35964.085618837,36058.709457025376,36154.80459851016,36251.262153411124,36347.04995437182,38385.84077599698
Privately rented,C4,C1,Multi-family,Natural gas-Performance boiler,D,44608.77058250666,44184.291271983355,43673.63698629473,43155.62938832815,42641.77920430453,42119.40909191526,41585.34280661692,41125.632640082506,40663.1371560079,40197.77704034848,39730.754876555,39311.950616202084,38890.64544825565,38466.4942491532,38039.1555249916,38267.41386293407
Privately rented,C4,C1,Multi-family,Natural gas-Performance boiler,E,37623.61980250024,36942.80675694585,36150.16087947478,35344.101758875695,34545.336089494136,33738.36277910088,32916.28268715677,32174.83788152456,31429.474515819496,30680.41437597295,29914.647066568232,29169.897063292938,28408.417125461146,27631.6678027253,26840.979807752155,23433.880642116204
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,C,134.97570464124988,135.0709784420492,137.72056303117216,139.2541130661224,139.02289447241088,137.60451780669115,134.9926437334004,130.90953995959796,125.66268607913867,178.54897583521364,211.35185860055503,226.63884191724398,226.6518016043445,213.35052816851027,188.4473638421554,165.31128859003047
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,D,1245.5522449352602,1188.678404734533,1133.061324823267,1076.0964485520947,1017.1496283383298,956.7445143493887,894.8655680811332,831.3549432418059,766.3535325004693,774.3388991315672,755.8683496435337,714.4990882141362,653.3286527352365,575.0594956934827,482.0496663729042,396.9783232910959
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,E,2333.0275645020656,2180.403616910272,2028.7181639215635,1880.1545740845863,1735.0854097609201,1593.153949348371,1454.3412867440527,1318.7181116365284,1186.1639379064025,1056.6779354552962,928.937031343748,803.194759164956,679.6536112544004,558.5844697466157,440.2607798235949,292.4638166465727
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,F,2983.841984442171,2786.9814970663597,2590.277706068597,2397.7812104110094,2210.3513588394712,2027.2486304795698,1848.4531919038475,1674.1123921429619,1504.0134278925875,1204.3424608169391,951.7732794290024,739.8473576970855,562.8753052407276,415.9504041546599,294.7891979942442,195.65776367927725
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,A,2608.0590248129115,3283.363550139413,3960.04008321297,4637.434670491789,5315.279447367277,5994.143731818174,6673.624016827595,7349.9025925468795,8027.6824830311525,8706.896622122931,9388.36949035116,10481.874757949538,11577.40677014761,12674.864405888582,13774.156913822308,14875.779722528412
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,B,1674.7429363336043,1956.2635557796252,2247.2309845498953,2541.933386002315,2839.166928602799,3141.630899486187,3439.036941190817,3633.490747838394,3831.705767774902,4033.287781708715,4244.165934318127,4464.886702720806,4693.2814111984,4928.6528640336865,5170.359380186068,5420.159033297439
