Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Privately rented,C3,C4,Single-family,Electricity-Heat pump water,E,38.96111208766497,38.484656465422105,37.98468579319323,37.479116826801715,36.99692535703814,36.5051739306027,36.009970052263135,35.51977041752517,35.02022128507085,34.5112605724853,33.98753772964632
Privately rented,C3,C4,Single-family,Electricity-Heat pump water,F,1.9146349195321999,1.8653536608812764,1.8146405817788804,1.764674937846569,1.7170726408522892,1.6699164947114264,1.624149563093445,1.5814031421076316,1.5390974105304367,1.3475064039907911,1.1790707595006846
Privately rented,C3,C4,Single-family,Electricity-Performance boiler,C,311.84080340047467,398.580972879653,491.5354582901868,583.8346590905708,671.3826390809941,759.3867334778016,915.2211246227808,1062.9694081305424,1205.9565171118052,1411.3080162455428,1608.2784114947444
Privately rented,C3,C4,Single-family,Electricity-Performance boiler,D,8321.215097395083,8262.14171528171,8236.753359056742,8207.480858478155,8166.267423289748,8124.144936671137,8268.224058824944,8454.855149334833,8622.262032530323,9019.990259357828,9377.914343540999
Privately rented,C3,C4,Single-family,Electricity-Performance boiler,E,7286.480016190251,7076.840890294171,6895.078310488171,6713.606899985705,6532.993698463176,6353.640254215638,6185.624067639655,6078.787451056496,5972.458864331555,5866.728050492636,5760.703835292177
Privately rented,C3,C4,Single-family,Electricity-Performance boiler,F,3586.127577316324,3500.14894685122,3434.900055322793,3368.569600690021,3303.0687075979804,3237.5798322205496,3183.8488670422676,3165.4662586952186,3146.8136067513856,2815.1823499634747,2522.3926116421153
Privately rented,C3,C4,Single-family,Electricity-Performance boiler,G,3429.6365210106887,3239.131613207698,3068.873928452993,2904.553625676803,2753.222596518877,2607.8398284781983,2242.2654791158725,1965.8600441963213,1728.4403094435477,1524.4742807480989,1347.1915519443398
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,C,2435.0028588932237,2551.9858956765456,2668.16065903414,2781.8968676492896,2883.5924027965807,2980.1599175737697,3099.6524941605826,3223.5192387518023,3348.0457698123587,3748.9385354013502,4113.795254432501
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,D,9830.752981204168,9718.873772591369,9586.84647912183,9448.417963239199,9312.47859464674,9162.767824129747,9012.518466030328,8927.713277847986,8839.874899668426,8809.50855677567,8768.29834052989
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,E,2130.717239291526,2085.251148862878,2035.672178746026,1982.550893269224,1930.3726043924253,1874.6208245850225,1816.2616875228805,1779.1979289553594,1740.9257530829616,1701.4889820974963,1658.084755785569
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,F,3830.411085862885,3793.909009305571,3750.631059127522,3694.157153208078,3640.066318107093,3575.8946678597167,3505.5967278524613,3470.1232433712535,3424.1504413538487,3032.087316988857,2681.474496634503
Privately rented,C3,C4,Single-family,Natural gas-Performance boiler,G,451.85270572637216,438.8766979831327,425.61873376260814,409.5490603803005,394.19340393967957,377.73289777161676,325.06325736500276,285.9809612247161,251.02434147847543,219.84325941590708,192.11952436934274
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,D,1046.5304661861078,1019.08266396086,992.8372723073885,963.4196788515166,925.0265254583582,883.5063016473424,1046.775738795868,1147.203123172985,1196.1796250658163,1250.0808410384523,1249.2549767380985
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,E,1928.493262950817,1822.3324634779553,1717.4496341510562,1612.4743941853444,1506.03473366454,1399.415337177207,1292.6783648160904,1184.8050504183507,1076.7145242907964,968.655443027616,859.3710458911015
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,F,1114.5400322164116,1038.0210955797208,962.4782205369045,888.8446168384569,817.5327331559819,748.1409586602394,680.645957205048,615.1614439355465,551.289810708438,440.20048831155356,346.9050151675356
Privately rented,C3,C4,Single-family,Oil fuel-Performance boiler,G,3498.806827147555,3244.8940864165647,2993.4261537841426,2749.16108594008,2518.821436196179,2295.6713562364635,1871.7083387881642,1517.116535689676,1219.5899817900133,970.7726483673933,762.4704608222992
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,B,223.70456372927833,375.9298386769737,528.8659250639649,682.6717032694928,836.3687563751492,991.2337310885151,1156.2859747396924,1316.2034444524447,1476.4665041434323,1671.1360178584257,1863.8581125625562
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,C,1170.9313908060483,1407.1400362687361,1599.343714766648,1795.996363260446,1992.6974190174826,2194.341198602081,2414.8018787678407,2552.717136578422,2688.957581396935,2987.629471291086,3271.167354676607
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,D,1135.7992739579315,1274.3373180734263,1388.6145130842253,1505.3805892771031,1622.4033412723995,1741.6517020120832,1856.8050201063159,1919.6366010364789,1979.9942081692004,2039.6425865100791,2094.204691460846
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,E,745.9742424189672,828.5433573131485,902.6551072367449,981.0740907336342,1059.365863406478,1140.5159360372068,1216.0239112161883,1249.8230482138483,1279.956745547696,1306.6197303724302,1327.3403831367375
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,F,1099.81786642982,1256.592339867355,1391.2858279797097,1524.6939934646,1653.2543976909158,1778.4143408655618,1886.9604935125121,1935.3016184965848,1972.4074703899537,1799.7469780272936,1639.1205325225014
Privately rented,C3,C4,Single-family,Wood fuel-Performance boiler,G,337.53958071560965,361.3930318083244,382.0485550758791,403.2162127263655,423.15233295446717,442.33765967586146,413.29990895937175,377.87135612912255,344.6552125723615,313.63970655649655,284.8462031833127
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,A,399.0343231999169,1226.040445924924,2067.8631420498864,2910.9317645151627,3755.1369173648386,4600.68644578788,5446.949802615774,6278.215064218438,7112.375844601608,7949.032996468055,8792.097101058405
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,B,921.0312446768054,1084.7908636686607,1333.4895908005783,1580.8162313889998,1826.6756984068234,2071.484530501664,2310.140314064572,2448.648819987341,2587.3090571992507,2725.731271100449,2866.425363800338
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,C,601.682743821746,650.7218312202332,730.3466513731615,810.7377573247506,890.68930288119,971.9813039491141,1053.5657268713528,1095.1043921361504,1136.269248222044,1177.0764904115424,1217.832742560873
Privately rented,C3,C5,Multi-family,Electricity-Heat pump water,D,83.2762964941801,107.96508442843836,151.08221267517087,195.6138718763292,239.66077431277427,284.88659426645745,331.88899249239455,353.85130763961945,375.7294931964791,397.52528397487106,419.3519453145164
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,B,150.0763616086016,192.95532206820204,235.8342825278025,278.71324298740296,321.5922034470034,364.4711639066038,407.3501243662042,450.22908482580465,493.10804528540507,535.9870057450055,578.8659662046059
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,C,8141.5084386640965,8082.256809005798,7997.880819539517,7910.951371368851,7817.390884948166,7721.9842356241825,8145.484689676155,8544.014625156806,8875.922028050092,9628.42495920095,10263.738195842734
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,D,4651.717796800621,4577.251543129236,4475.830494161638,4374.764569295012,4273.733043001789,4173.223696961446,4195.265460446138,4234.709433489353,4258.9290945863295,4420.723994956898,4548.650880237349
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,E,4513.40026123622,4376.007134545159,4209.928511935479,4047.35743042337,3888.2925812787935,3732.955171040963,3583.9932732284965,3469.113270134757,3356.0965385011636,3245.0399268508454,3134.794977584205
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,F,7329.128238198092,7230.829454875206,7120.344965496177,7007.943385473506,6895.214963801345,6780.576095140168,6665.409939194822,6546.348943849669,6423.675838175033,5668.080715966683,4998.716802058832
Privately rented,C3,C5,Multi-family,Electricity-Performance boiler,G,7449.3496397015815,7284.659283153754,7108.465703943151,6933.0553291390215,6760.227738472631,6588.1524170786,5777.992188324051,5067.2095869199175,4442.648396931253,3894.0850844714514,3411.930783028943
Privately rented,C3,C5,Multi-family,Heating-District heating,A,214.39480229800225,332.3119435619035,450.2290848258047,568.1462260897059,686.0633673536072,803.9805086175085,921.8976498814097,1039.814791145311,1157.731932409212,1275.6490736731132,1393.5662149370144
Privately rented,C3,C5,Multi-family,Heating-District heating,B,317.2007159179246,422.14596708941343,531.9709974460216,643.527805137778,756.1706919311316,870.5336014970388,986.6039843746917,1107.9341070395913,1234.4302309271663,1365.6204005662169,1505.368662050159
Privately rented,C3,C5,Multi-family,Heating-District heating,C,907.6874167735972,1036.9335496137267,1166.678270278861,1295.580648984493,1423.4629912402793,1550.5291826285838,1676.7714630768535,1803.1092477703,1929.5528705129002,2055.9826524259297,2183.7714008957555
Privately rented,C3,C5,Multi-family,Heating-District heating,D,1831.8301141010809,1923.5082468264657,2014.197543103666,2105.5498639264356,2197.880908610285,2290.784917817143,2384.194797229618,2477.91254855198,2571.597543613172,2665.1435880090726,2753.328437690898
Privately rented,C3,C5,Multi-family,Heating-District heating,E,2191.691011693712,2272.523064746702,2347.861500911606,2419.8633750247477,2488.8895074097013,2554.4355597779786,2616.418804387236,2670.204058020531,2715.880792200678,2754.0632283103896,2784.567284438628
Privately rented,C3,C5,Multi-family,Natural gas-Performance boiler,C,7323.545328841894,7438.717806380248,7563.423137644953,7686.828176756051,7805.259578291529,7921.035784039446,8034.354649882825,8153.09025783453,8270.194251467314,8385.642015559337,8502.188489539283
Privately rented,C3,C5,Multi-family,Natural gas-Performance boiler,D,12422.067018266516,12302.109925937666,12152.109025773216,11999.793988833948,11848.532004149754,11694.091603565912,11536.003777395443,11406.655615141142,11276.466375297452,11145.406911748609,11013.7968426867
Privately rented,C3,C5,Multi-family,Natural gas-Performance boiler,E,8519.000565531083,8372.779239403251,8196.783923608313,8017.13853131038,7838.461873723194,7656.881454003109,7470.930086595742,7309.578444567492,7146.844497185275,6982.781015391714,6813.909016338673
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,C,28.76381255985638,29.042535375579853,29.957990081983404,30.586227054241906,30.774632082783214,30.66752828561843,30.263900609548244,29.49584233475191,28.439796046613473,43.36822617135103,52.840755564672804
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,D,312.0862986738482,298.05130617135165,284.32122999928896,270.2164032939867,255.58246444805224,240.55588379366077,225.13353747997894,209.2736541812535,193.01571644133466,197.6992320338091,194.89099213355783
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,E,684.7601771805804,640.0788588244224,595.7084426207414,552.2369523153327,509.7592966435004,468.1807320393418,427.49621405851457,387.7238414337219,348.8363891637155,310.8337320916479,273.33017113532816
Privately rented,C3,C5,Multi-family,Oil fuel-Performance boiler,F,834.2466623465123,779.5536241812117,724.986537683563,671.5506489657014,619.4462033871921,568.492440536016,518.6848000385546,470.05691085933836,422.56518559820194,338.58963238600734,267.7590214032569
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,A,1072.2754711503478,1285.468250971257,1499.246875072318,1713.239905426893,1927.3321115169028,2141.786067579029,2356.433801288085,2569.5953488684886,2783.1449774570206,2997.068729382799,3211.573174446122
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,B,586.1317425797256,661.2152886316234,737.7864615210126,815.7379669845775,894.5820045368185,975.5517142755575,1055.4899750457348,1102.1985480552714,1150.0272419030578,1198.8882188930445,1250.1494903038388
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,C,1166.2237543052759,1209.0034845933228,1257.4421693174518,1307.6569822569345,1358.850234306747,1412.8149520568893,1468.440810553292,1499.9184485680669,1531.836857453843,1564.2246341967664,1597.315980814331
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,D,28.565346829153007,33.82539003791543,39.81973297381516,45.9715878122076,52.00772027863423,58.2247211696137,64.67859865706356,68.3511444947256,72.016321364757,75.69712741405732,79.37836603906051
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,E,19.12716164740892,18.893175280395756,18.6476466905712,18.399372934702214,18.16257823835547,17.921093269267484,17.67791767458477,17.437206937426275,17.191909066249455,16.941993579319078,16.684839709589564
Privately rented,C3,C5,Single-family,Electricity-Heat pump water,F,0.9333546320094683,0.9093307877956929,0.8846089534653919,0.8602514821115564,0.837046105493461,0.8140582204511037,0.7917475558002466,0.7709093429263877,0.7502859592591913,0.6568883346881185,0.5747785876149001
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,C,163.62684365545834,209.07549541762359,257.80640979908935,306.2081108387917,352.1679841836693,398.38283443617195,481.6823960834159,560.5310476246201,636.7229702771509,743.6978186216537,846.4436435053393
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,D,4076.8068432598816,4049.966149622576,4040.0210811170246,4028.116517258418,4010.0346188011185,3991.52535474381,4073.46651648138,4175.356007322415,4266.797833872347,4471.266158522986,4655.7583638077385
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,E,3579.5922542175317,3477.817704857423,3389.9884874317286,3302.261375249025,3214.800923941204,3127.959781926562,3046.7334325448433,2995.767202750288,2945.011635381852,2894.5168737499234,2843.8690190599336
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,F,1752.3956076615837,1712.2372294669642,1682.5098196563374,1652.173306402422,1622.1090632778437,1592.016404660611,1567.857797505825,1561.4397752871091,1554.8229442361544,1393.2520596557752,1250.5874342415748
Privately rented,C3,C5,Single-family,Electricity-Performance boiler,G,1860.9636698724469,1757.63188640983,1665.258058978684,1576.111238448042,1494.0335277538456,1415.1855861681627,1216.855496552515,1066.8989736417939,938.1253148070775,827.5266115227925,731.3935561254013
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,C,1297.8914048330694,1360.9436930166382,1423.7253555899724,1485.16171258601,1539.8287463551057,1591.7100266124273,1655.3038077281071,1721.0916609561361,1787.193124341813,2011.777089869633,2215.402339514619
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,D,5373.597279745937,5310.881931984066,5237.344534646056,5160.366103710124,5084.769151860967,5001.7882005168685,4918.041045113361,4869.462786104464,4819.337091900599,4799.737015068137,4774.397783164854
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,E,1253.8822490009754,1224.9629710597524,1193.7973642222526,1160.7546217042393,1128.398464560708,1094.1510875544686,1058.5519585016118,1035.13556916508,1011.1470368336618,986.6091816631127,960.0313936194539
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,F,2193.628724072339,2169.215107536687,2141.111189877206,2105.8980334119624,2072.230125575946,2033.149806959865,1990.8223104026815,1967.8695211960614,1939.4188500064233,1715.5398869672754,1515.6028719431831
Privately rented,C3,C5,Single-family,Natural gas-Performance boiler,G,228.61481521894547,222.29587530615703,215.81358698112268,207.8563035405048,200.23592696258189,192.0233970862132,165.36910352221634,145.64234788190706,127.96672797427878,112.17470087271585,98.11376771640013
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,D,524.3182672297148,511.1687582760192,498.65215514709524,484.48066723371653,465.62268060756406,445.1319442761245,532.1991203857352,586.2822483813758,613.3558523618092,642.9352445950634,643.8315028048097
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,E,973.2146940517862,920.0183211119935,867.4553224493951,814.7977530388873,761.3102108656662,707.6847594573458,653.9540230158076,599.5776679679583,545.044040144393,490.4835417308843,435.25726309136456
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,F,583.0557520520498,543.0450676520768,503.5413951426703,465.034124501135,427.73838256959937,391.444820074394,356.14133305952055,321.88604385273703,288.47231304208356,230.34835458059274,181.5329998616757
Privately rented,C3,C5,Single-family,Oil fuel-Performance boiler,G,1837.4783493194905,1704.1247247553124,1572.0553421152597,1443.7692847106898,1322.7980038426967,1205.60316448282,982.9497702938563,796.7292366742521,640.4781167429379,509.8079299187548,400.41529378305825
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,B,118.35933809035294,198.35373925789787,278.7120138534828,359.5311352396358,440.29753188862543,521.6856837594745,608.4035591091114,692.3843787437789,776.5522270290685,879.0669274101958,980.5422349559559
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,C,583.7742726932296,701.9271197724049,798.5025967737128,897.4440776795186,996.4380295440635,1098.0883969760507,1209.9728824513372,1280.3653708983522,1349.9611720690793,1506.3528609371176,1654.722014888435
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,D,583.158217165834,654.0711839702728,712.8269680059195,772.954176585862,833.236783356716,894.7879785519016,954.4662433134292,987.1228113040186,1018.5300164472118,1049.6115148551594,1078.1340038130616
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,E,395.3991369335338,441.55587679974286,482.993287462611,526.8355721723444,570.5674778258318,615.8938380034964,658.0809178645167,677.0346230160752,693.9980580698849,709.074172008736,720.8583835105884
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,F,582.4297892046716,667.0863442082202,739.7553434342032,811.6482621661768,880.8781800148508,948.2076264323673,1006.506493581744,1032.4813348266368,1052.3974308231652,960.3330700151605,874.6530852377145
Privately rented,C3,C5,Single-family,Wood fuel-Performance boiler,G,177.22854068560792,189.60148283526138,200.31224968312029,211.28470554840084,221.61932747404626,231.5619023142208,216.2772345162942,197.7019771811436,180.2937325194939,164.04458260673064,148.96429158608018
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,A,2502.1739431708215,6405.7290109850255,10373.139841653041,14348.659688997646,18331.637412766624,22322.90154789374,26319.287168035476,30252.5076427905,34201.34476230238,38163.68880880296,42161.52054816133
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,B,4855.458265785001,5948.757390656571,7568.928286930742,9176.566212098925,10770.876944221323,12352.726010530225,13885.415505336745,14792.283093179343,15694.013333030347,16588.604514700968,17491.147123771443
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,C,2462.457622185662,2750.0851372878305,3190.7283394387036,3631.7399709695133,4067.374551024025,4504.578359641052,4937.238520266645,5169.408766377729,5397.483088270619,5621.610206043488,5843.588533303381
Privately rented,C4,C1,Multi-family,Electricity-Heat pump water,D,458.12407786983624,590.0199747697885,817.5529869933482,1054.0043244694139,1287.7811486756868,1527.3218133033517,1777.859192211476,1897.5755804557818,2017.1033473825867,2136.448176625163,2256.2278343509515
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,B,710.5316490702041,913.540691661691,1116.5497342531778,1319.5587768446646,1522.5678194361515,1725.5768620276383,1928.5859046191251,2131.594947210612,2334.603989802099,2537.613032393586,2740.6220749850727
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,C,42087.195590266245,41833.353873059415,41461.91232787697,41071.96738690355,40638.23139804086,40189.90406804367,42242.09240097916,44190.92096237458,45808.19418551518,49718.23079472823,53011.12193387156
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,D,30029.00949885994,29504.012553466528,28795.026820452218,28089.212694765207,27385.365344201713,26685.848958064966,26564.93034634808,26592.309206328293,26549.027958498616,27245.712771543655,27768.316511773046
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,E,31353.912576236056,30286.633600891917,29018.398226999157,27780.96178573188,26575.772129846304,25402.246778984325,24280.69362091039,23404.942291568826,22548.405722940624,21711.43076238988,20886.204392323954
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,F,39857.55755252941,39277.069257977484,38624.45576536914,37962.33514840876,37301.1563320591,36630.371375358576,35959.05706746637,35269.15007828508,34562.184846202945,30456.561304590832,26822.730099535947
Privately rented,C4,C1,Multi-family,Electricity-Performance boiler,G,36116.144319131825,35273.7559911084,34366.61790053537,33464.685792874516,32579.020452540524,31698.377129223154,27757.395417882457,24304.85708625777,21274.8943534286,18616.934888121614,16283.935145115373
Privately rented,C4,C1,Multi-family,Heating-District heating,A,1015.0452129574344,1573.3200800840232,2131.594947210612,2689.869814337201,3248.14468146379,3806.4195485903792,4364.694415716968,4922.969282843557,5481.244149970146,6039.519017096735,6597.793884223324
Privately rented,C4,C1,Multi-family,Heating-District heating,B,1455.746938201106,1942.2461721523555,2450.9213505875955,2968.743892312791,3492.866376927627,4025.8763549906944,4567.638272159513,5135.3276820437495,5728.368644048953,6344.368058581331,7003.765023608519
Privately rented,C4,C1,Multi-family,Heating-District heating,C,3928.0081106395087,4592.094146536701,5255.365006051222,5911.468296248512,6559.696132580298,7200.786700489589,7834.6100445005795,8465.458450712997,9093.711758337235,9718.774158249733,10347.778768286898
Privately rented,C4,C1,Multi-family,Heating-District heating,D,6628.09791631928,7051.703841658208,7471.63835509875,7894.166622437985,8320.485231385675,8748.926141415901,9179.107219496134,9610.028078126434,10039.763472020653,10467.760913931084,10866.277390014739
Privately rented,C4,C1,Multi-family,Heating-District heating,E,7932.903739708863,8330.984060004022,8704.51713194146,9061.929271133855,9404.698654801394,9730.775744867362,10039.803210693939,10309.355691695519,10540.340870044547,10735.813465652373,10895.818516367022
Privately rented,C4,C1,Multi-family,Natural gas-Performance boiler,C,30180.768652706116,30736.810654950343,31336.137861548417,31930.234946317316,32502.371038912283,33062.94649944312,33612.16159071504,34183.243024492964,34746.79265187289,35302.71856620854,35860.834608131656
Privately rented,C4,C1,Multi-family,Natural gas-Performance boiler,D,44594.08135598353,44152.00663626207,43592.220065652175,43022.00128323716,42455.2942663999,41876.28701109979,41281.64510311632,40802.878004208236,40320.57593566526,39834.62756680479,39346.04161509343
Privately rented,C4,C1,Multi-family,Natural gas-Performance boiler,E,37594.31139335346,36885.56626298105,36027.16797063279,35151.058010492605,34282.62408267564,33402.97589847525,32503.166834380318,31735.50633408947,30963.551529428973,30187.551326108925,29394.42966256636
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,C,134.98781948546667,135.08920763847203,137.7516777686744,139.29665081120527,139.0739010067782,137.662359699231,135.05568446519723,130.9755817170243,125.73023794130198,178.6140278767979,211.4104333316738
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,D,1245.562866082786,1188.6941180610131,1133.0857355370474,1076.1287495175388,1017.1880024138666,956.7881952688048,894.9138021081973,831.4067337054493,766.4080575122805,774.3459895572139,755.8387662090711
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,E,2333.021203452849,2180.3814036055514,2028.6658460436254,1880.0636073316919,1734.9491374587078,1592.9667636154115,1454.0991289346985,1318.419576384792,1185.8211279897982,1056.3031566494406,928.5427841633307
Privately rented,C4,C1,Multi-family,Oil fuel-Performance boiler,F,2983.8232865199698,2786.9376880944365,2590.1882866581805,2397.6361766570217,2210.144019641285,2026.9729799060174,1848.105208972928,1673.6916166709943,1503.5363022745996,1203.87730418001,951.3361131476752
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,A,2607.8349877573028,3283.2532775827526,3960.246043142234,4637.996769841169,5316.216038076103,5995.589174391964,6675.614444791268,7351.345048665811,8028.467637335645,8706.927225220208,9387.45902836852
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,B,1665.6919220962136,1954.4975544873894,2254.306226077371,2559.524462875929,2868.802820198034,3185.506091566438,3496.3163413825323,3680.000309495493,3867.7066706429337,4059.0734424760994,4259.597419319846
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,C,3200.1136083012007,3363.4170875939435,3554.5022895281163,3753.0474978814773,3954.5062419826822,4165.94602572711,4384.389831197407,4514.825942115573,4647.26509237932,4781.8167308475795,4919.391783671981
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,D,97.37440941079144,117.01034864698933,139.75446451117992,163.11653013654143,185.94209996254034,209.21721799504252,233.40743470508096,248.20649848484945,262.97312391336646,277.7931098319471,292.5961800284134
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,E,69.41634881882811,68.52467997907914,67.67815082335396,66.81953380236509,65.99476739019805,65.15193562882456,64.30221261227331,63.457147652452676,62.5945224717164,61.71420330309104,60.80629276840777
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,F,3.695403476174104,3.5927689707957433,3.496177618705739,3.400847141689222,3.309646923006917,3.219223171218384,3.131645566472474,3.0498057771180065,2.9687846396926316,2.599719107166336,2.2751941317433135
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,C,536.8367140884764,693.0471963961072,845.9940332783611,997.5877399353681,1140.7683201644952,1284.2610909617192,1555.0101485899695,1807.3715634845867,2048.5827014702504,2401.885002556516,2737.1731056251097
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,D,13224.070113579524,13143.753819434794,13100.416401796334,13048.882905330758,12973.814881234208,12895.395363051874,13169.42714568819,13503.992687398853,13796.941026984221,14511.260628927417,15145.465570840279
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,E,12930.446762233209,12522.257755347775,12175.340352702653,11828.586691079243,11481.947102530105,11137.529187799337,10815.581467435815,10607.95335956762,10401.533034003527,10196.565119017969,9991.194324895301
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,F,6867.777903644903,6661.676765601313,6514.66354602452,6365.25692095189,6217.244351112792,6068.784236654889,5944.460322609977,5887.817175328452,5831.077716906799,5197.011168757381,4637.498629207015
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,G,6976.809490377971,6494.376752846786,6091.369458185746,5705.470592556176,5352.515397279743,5015.740893639724,4264.4493511869005,3692.1796936305645,3205.0237443676033,2790.266764517239,2434.080729815773
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,C,3566.0168656946034,3773.220014067342,3955.6441660496334,4135.028046599631,4296.694130210505,4450.853934944578,4635.5092696637,4829.454275495363,5025.687458998823,5681.40384711223,6277.997519857082
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,D,15668.646484681774,15474.492838027416,15265.423111591846,15042.980611422405,14822.683243495925,14579.463539820346,14329.52363183514,14192.881646065598,14050.450034792775,13989.102435349785,13910.73337666206
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,E,3703.0542678433094,3601.943594052609,3503.549480051108,3398.5321055204854,3295.517062323855,3187.1640376965624,3074.719099382523,3002.092973638439,2927.6978197016724,2851.6134516094853,2769.2863219414617
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,F,6304.423258332419,6204.1800687231735,6126.144391735162,6023.262193579248,5923.742613389721,5807.799112539089,5682.946074296943,5622.909489757878,5545.933912178234,4908.696009588058,4338.859708358857
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,G,625.5700906707882,601.4711283731945,582.4271918732766,558.3115742002979,535.2274556306076,510.5300225901651,437.31479727421606,384.4078399479662,336.9798041205356,294.6127064561661,256.91843580411637
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,D,1664.4922684916532,1638.0210149553777,1596.7627893643833,1550.9020250544422,1490.3364939557205,1424.668271819774,1695.188206943639,1862.0551809877263,1944.2098958554254,2031.8607278422212,2030.404108672326
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,E,2973.9087446821222,2818.9770793213233,2660.993334010243,2502.542842237045,2340.770914521815,2178.208216457059,2014.956650875695,1849.1135125201256,1682.3925206583358,1515.226585921298,1345.6455902455077
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,F,1773.3365725837286,1650.6210209584049,1531.0090112486698,1414.2880422291046,1301.0208052341995,1190.7577380645196,1083.466878160939,979.2762809819549,877.5948101841045,700.7142006336434,552.1684316753276
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,G,5790.620709795347,5348.415457400244,4930.569667653537,4524.3124728836565,4141.977282262495,3771.8717397761457,3072.5587742728967,2488.365458473228,1998.5694902378432,1589.3113384743801,1247.0251187425918
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,B,349.09777721039706,602.757869235326,854.6133415517335,1107.8294059460366,1360.9391651312053,1615.7705999446512,1888.5036708155005,2153.595289686818,2419.0770337248878,2747.8802181143415,3072.7776139736943
